200	et gieuent de diuers ius. 	e otros jugauan e façian juegos de muchas maneras 	208
201	Si estoient toutes vestues trop richement. 	e todos andauan vestidos muy Ricamente 	209
202	Et auec elles venoient cheualier iussPtis elques a. X. 	entonçe vinieron contraellos 	210
203	qui menoient la plus grant ioie. 	mas de diez caualleros faziendo muy gran [...] 	211
204	et dient a bohort. 	e deçian todos avna voz 	212
205	Sire bien veignies vous soi tous lez hommes del monde. 	vien venga el mejor cauallero 	213
206	qui nostre dame aues rescousse de mort. 	que anuestra señora libro de muerte 	214
207	et deliuree des mains a sez anemis. 	e libro anos denuestros enemigos 	215
208|209	Et lors font descendre la damoisele |et lui auekes 	entonçe los desçendieron 	216
210|211	si ne porroit nus conter la grant ioie |qui li fu faite EN tele ioie et en tele feste 	a muy gran gozo e alegria 	217
212	com vous oliles enmenerent bohort en vne moult bele sale. 	façiendo con boores |asi que el se marauillaua ende mucho 	218|219
213	et les tables furent mises 	e las|Mesas fueron puestas 	220|221
214	si alerent mangier. 	e asentaronse a comer 	222
215	Et quant il orent mangie. 	ca mucho lo auian menester |e desque ovieron comido la donçella le pregunto 	223|224
216	La damoisele demanda bohort 	e dixo le |señor si vos pluguiere querria saber vuestro nombre 	225|226
217	comment il auoit non. 	porque sepa dezir |quien me fiço tanto bien 	227|228
218	Et il li dist 	donçella dixo boores 	229
219	quil auoit non bohors li escillies. 	yo he nombre boores el deseredado 	230
220	Et vous dame fait il 	e vos donzella dixo el 	231
221	comment est vostres nons. 	como auedes nombre 	232
222	Sire fait elle iou ai a non benigne de Glochedon. 	señor dixo la donçella |yo he nombre velniña de glaçendo 	233|234
223	Et ensi a a non chis chastiaus. 	que asi a nombre el castillo 	235
224	A ches paroles 	enque estamos 	236
225	quil disoient es vous vn escuier 	Ellos ansi fablando 	237
226	qui laiens entra. 	llego vn escudero porla puerta 	238
227|228	si sagenoille deuant la damoisele |et l dist. 	e finco los ynojos ante la donçella 	239
229	Dame : 	e dixole 	240
230	la dame de hongrefort vous salue. 	señora la donçella de hongeforte |vos ymbia a saludar	241|242
231	et vous mande 	e ymbiavos deçir 	243
232	que elle veult anuit herbergier o vous. 	que esta noche ven conbusco albergar 	244
233|234	Et quant cele lentent si saut sus. si ioieuse |et si lie que nulle plus. 	e quando la donçella esto oyo fue muy alegre 	245
235|236	Si demande a lescuier |ou elle est. 	e pregunto al escudero do era señora 	246
237	Dame ce dist cil a demie lieue pres de chi. 	dixo el escudero |yo la dexe a media legua de aqui 	247|248
238|239	Lors fait maintenant sa sele mettre |et dist 	e la donçella mando luego ensillar 	249
240|241	que elle yra encontre li. |Si monte maintenant et vi. cheualier aueques li. et. iiij. escuiers. 	e fuese con seis caualleros ala rreçebir 	250
242	Et si laisse auec bohort. iiij. cheualiers 	e dexo a boores con quatro caualleros 	251
243	por lui faire compaignie 	porle fazer conpaña 	252
244|245	et puis sen ist de laiens. |Et bohors 	e quando boores sopo 	253
246	qui lez noueles ot entendues de la dame de hongrefort, 	quela donçella de ongeforte venia 	254
247	ne set que faire quar bien set 	no sabia que façer 	255
248|249	que elle le connistra. |Et chou ne voldroit il pas. 	ca no queria aquelo conoçiese 	256
250	si pense a cheste chose moult longement. 	si pudiese ser 	257
251	Et quant il ot pense 	e penso asi enesto mucho 	258
252|253	si se lieue en son estant |si demande sez armes. 	e a cabo de Pieça demando sus armas 	259
254	Sire font cil 	señor dixeron los caualleros 	260
255	qui aueques lui estoient 	que conel estauan|que para que las queria 	261|262
256	pourcoi vous voles vous armer. 	yo me Quiero armar |dixo boores 	263|264
257	Iou me voel fait il aler esbatre iusken cel bosket. 	Porme yr a solazar a aquel montezillo 	265
258	si reuendrai maintenant. 	e luego me tornare 	266
259	Et cil nosent son commandement refuser. 	e ellos no osaron su voluntad contradeçir 	267
260	Si li aportent sez armes. 	e truxeronselas |e el se armo 	268|269
261|262	Et il sen arme. |puis monte sor son cheua 	e desque fue armado salio porvn postigo 	270
263	et se part de laiens 	que estaua contrael monteçillo 	271
264|265	et ne veult |que nus li face compaignie 	e no quiso que fuese conel ninguno 	272
266	Et quant il est vn petit eslongies 	e desque fue vn poco alongado 	273
267	si sen torne vers vne haute forest. 	Metiose porvna floresta 	274
268|269	quil vit haute et espesse |et sen vait au ferir des esperons 	que vido muy espesa 	275
270|271	et se fiert en la forest |tant quil si anuite. 	quanto el cauallo lo pudo lleuar 	276
272	Lors oy vne cloche sonner. 	e el ansi yendo |oyo vna canpana tañer 	277|278
273|274	et sot bien tantost |que ce estoit vns hermitages. 	e luego cuido quela tañian en alguna hermita 	279
275	si torne cele part. 	e el fue alla 	280
276	et descent a luis et apele. 	e desque llego ala hermita llamo fastaque el hermitaño le vino a abrir 	281
277	Et hermites le rechoit a bele chiere. 	e acogiolo |porque vido que hera cauallero andante 	282|283
278	et le desarme il meismes. 	e el mesmo lo ayudo a desarmar 	284
279	et puis vait coillir de lerbe pour le cheual 	e desque lo ovo desarmado |cogio dela yerua Parael cauallo 	285|286
280|281	et fait le lit au cheualier, |Nsi est remes bohoors chies le prodomme. 	Ansi finco enla hermita 	287
282	Et la damoisele de Glochedon tcheualche 	e la donçella de glaçedon andubo tanto 	288
283	tant que elle encontre cele de hongrefort. 	fastaque encontro ala señora de ongeforte 	289
284	si sentrefont moult grant ioie. 	e ellas se saluaron 	290
285	Si sesmerueille moult cele de glochedon. 	e la donzella De glazedon se marauillo mucho 	291
286	quant elle voit sa cousine ensi atornee et toute sa maisnie. 	quando vido asi venir asu parienta |e a todas su conpaña 	292|293
287	Si li demande locoison. 	e preguntaronle la Razon |porque hera aquello asi 	294|295
288	Et elle li conte lauenture de chief en chief 	e la donzella de ongeforte selo conto todo de cabo a cabo |Como le contesçio conel cauallero 	296|297
289	Et dist 	e mi buena parienta bien|sabed que el es el mas fermoso cauallero 	298|299
290	que iamais ne finera desrer. 	que nunca vi |e nunca quedare de andar 	300|301
291	deuant que elle aura troue le cheualier. 	asi fasta quelo falle 	302
292|293	Car cest li plus biaus et li mieudres |que iou onques veisse. 	ca sabed que el es el mejor cauallero Del mundo 	303
294	et si est iouenes enfes 	e mas cortes |e es muy niño 	304|305
295|296	Si ai tel doel |quant il me membre de la vilonnie 	e quando me mienbro dela descortesia e dela villania 	306
297|298	que iou li fis |que a poi que li cuers ne me part del uentre. 	que contrael fiz el corazon seme quiere quebrar enel cuerpo 	307
299	Enon dieu bele cousine fait cele de glochedon 	Pardios mi buena parienta |dixo la dueña 	308|309
300	sil vous est auenue bele auenture 	de glozendo mucho vos a acasesçido buena ventura 	310
301	elle ne mest mie auenue mains bele. 	e ami non a venido menor 	311
302	Si li conte 	e luego le conto 	312
303|304	comment il li estoit auenu. |Et li dist 	como auia acaesçido conel Cauallero 	313
305	que elle auoit le cheualier herbergie 	que conella albergara 	314
306	mais bien sachies 	mas bien sabed 	315
307	que cest li plus biaus cheualiers del monde. 	que es el mas fermoso cauallero 	316
308	et iouenes est il durement. 	Que Nunca vi e es muy mançebo 	317
309	Si li deuise sa fachon et son grant. 	e luego le conto las façiones 	318
310	Tant que a celer de hongrefort samble 	del tanto quela dueña de ongeforte entendio 	319
311	que che soit cils 	que hera el cauallero 	320
312	que elle quiert. 	que ella andaua buscando 	321
313	Si li est moult tart que elle le voie. 	e mucho sele tardaua delo ver 	322
314	Si cheuauchent 	asi fueron ental manera fablando 	323
315	tant que elles sont uenues au castel 	Que llegaron al castillo |e rresçibieron todos 	324|325
316	et puis montent el palais. 	ala donçella de ongeforte muy honrradamente |e fizieron gran gozo conella 	326|327
317	Si denande la damoisele de laiens ou sez ostes estoit. 	e la donçella del castillo |pregunto luego porsu huesped 	328|329
318	Par foy dame font li cheualier de laiens 	Por buena fee dixeron los caualleros |que auian fincado 	330|331
319	il sen va orendroit tous armes hors de chest chastel. 	conel tomo sus armas |e fuese a deportar a aquel montezillo 	332|333
320	mais il nous dist 	mas luego dixo 	334
321	quil reuendroit tantost. 	que se vernia 	335
322	ne onques pour nul pooir ne volt soffrir 	Mas nunca por alguna manera |Podimos 	336|337
323|324	que nus alast aueques lui. |Et quel part ala il fait elle. 	que nos sufriese que fuesemos conel a qual parte fue 	338
325	Dame font il vers chest bosket. 	dixo la donçella del castillo 	339
326	Or tost fait elle montes 	aquel montezillo dixeron ellos 	340
327|328	si ales apres lui |si le me amenes arriere. 	e luego mando alos diez caualleros 	341
329	LOrs sont monte tout li cheualier 	quelo fuesen alla a buscar 	342
330	et sont uenu au boskel 	e ellos lo fiçieron ansi 	343
331|332	et cerkent amont aual |mais le cheualier 	ca anduuieron todo el mon-teçillo arriba e ayuso 	344
333	quil quierent ne poent trouuer. 	Mas nunca lo pudieron fallar 	345
334|335	Lors reuienent a lor dame |et li dient 	e tornaron e contaronselo ansi asu señora 	346
336	que il ne seuent 		
337|338	quil est deuenus. |Enon dieu fait elle 	Pordios dixo la donçella 	347
339	ensi ne remandra il mie 	ni poresto no fincara 	348
340	Si monte et toute sa maisnie aueques li. 	e luego Caualgo con toda su conpaña |e fuese Al montezillo 	349|350
341	si com menchent a cerkier le bois de toutes pars 	e fizolo çercar de todas partes 	351
342|343	mais che ne lor valut riens |Car il nen pueent oir nulles enseignes vraies. 	mas nunca lo pudieron fallar 	352
344	Et quant la damoisele voit chou. 	e quando ella aquello vido 	353
345	si sen retorne a son castel dolante et corouchie. 	tornose asu castillo muy triste e muy sañuda 	354
346	et conte a cele de hongrefort 	e contolo ansi ala donzella de hongeforte 	355
347	comment sez ostes sen estoit partis de laiens 	Como su huesped hera ydo 	356
348	Puis demande a chiaus de laiens. 	e la donzella les pregunto |quando se fue 	357|358
349	Biau seignor 	Pordios buena señora 	359
350	et quant se parti il de chaiens. 	luego que vos de aqui partistes 	360
351	Dame ce dient cil 	Mas dixonos 	361
352	si tost comme se il vous en vit aler. 	que luego venia |Por buena fee 	362|363
353|354	et dist |quil reuenroit tantost. 	dixo ella 	364
355	par foy fait elle gabe nous a . 	bien nos a engañado |Que armas traia 	365|366
356	ors demande cele de hongrefort 	dixo la donçella de hongeforte 	367
357|358	queles armes il portoit. |Et elle li deuise 	e la donçella selas deuiso 	368
359	Enon dieu fait elle iou le trouuai hui matin a lentree dune forest. 	Pordios dixo ella |yo lo falle oy demañana envna floresta 	369|370
360	mais il ne portoit mie tels armes 	mas no traia el tales armas 	371
361	comme cils 	Como aquel que yo ando buscando 	372
362	que iou quier Bele cousine fait cele as de laiens. 	Buena Parienta dixo la donçella del castillo 	373
363	il lez puet bien auoir cangies. 	el las puede auer bien trocado 	374
364	Et iou quit bien a mon escient 	e yo vos digo ami cuidar 	375
365|366	que che soit cil que vous queres |Si vous pri 	Que este es el que bos buscades 	376
367	que vous me laissies aler aueques vous 	e Ruego vos que me dexedes convos yr 	377
368|369	tant que nous laions trouue. |Et lors si nous dira locoison 	fasta Quelo fallemos e sepa la rrazon 	378
370	pourcoi il a laissie mon ostel en tel maniere. 	Porque se fue demi castillo ental manera 	379
371	Il men est bel fait cele de hongrefort 	Mucho me Plaze dixo la donzella de ongeforte 	380
372	que vous y ueignies 	Que vengades 	381
373|374	puis quil vous plaist. |Ensi remestrent cele nuit laiens. 	Pues vos plaze ansi fincaron toda aquella noche enla mañana tanto 	382
375	et lendemain 		
376|377	quant il virent le ior |sen alerent 	Como fue de dia se leuantaron 	383
378	et partirent del castel. 	e fueronse del castillo 	384
379	et entrerent en la queste del cheualier 	enla demanda del buen cauallero 	385
380	Mais ore laisse li contes a parler daus et de bohort 	Agora dexa el cuento |de fablar dellas e de boores 	386|387
381	et retorne a parler de lancelot del lac. 	e torna A Lançarote 	388
382	si comme il entra en la forest de la sapine 	Que entro enla floresta Serpentina 	389
383	si comme li contes a deuise. 	Asi como el cuento lo a deuisado 	390
384	Ne dist li contes 	Dize el cuento 	391
385	que trop grant chaut fist celui ior 	que gran calentura façia el dia 	392
386	que lancelot fu entres en la forest de la sapine 	que lançarote entro enla floresta 	393
387	Et por chou ne remest il mie 	mas poreso no finco	394
388	quil ne cheualchast iusques a nonne 	que el no andubiese todo el dia 	395
389	Si li auint 	fasta nona 	396
390	ensi quil nencontra ne homme ne femme iusques a uespres. 	que no encontro ome ni muger 	397
391	Mais lors sans faille 	mas a hora de visperas sin falta 	398
392	si comme il dut issir de la forest 	quando queria salir dela floresta |que todo el dia le auia durado 	399|400
393	si encontra vne damoisele 	encontro vna donzella 	401
394	qui moult faisoit grant doel. 	que mucho façia gran duelo 	402
395	si cheualchoit vn moult riche palefroy 	e andaua envn palafren morçillo 	403
396	a vn moult cointe lorain 	que traia vna muy Rica silla y freno 	404
397	et a vne sele dengletere 	e el saluo la donçella |e ella ael 	405|406
398	Il salue la damoisele 	donzella dixo lançarote |deçidme 	407|408
399	et elle li rent son salut. 	porque llorades si vos plaze 	409
400	Damoisele fet il 	çierto dixo la donçella 	410
401	sil vous plaisoit iou sauroie volentiers 	si yo supiese |que me vernia 	411|412
402	pourcoi vous plores. 	Prouecho enello |yo voslo diria muy de grado 	413|414
		çierto dixo donçella 	415
		enmelo deçir 	416
403	Sire certes dist elle 	no aueredes vos daño si auos pluguiere |e vos dezidmelo por conuenençia 	417|418
404	se iou y qui doie auoir aucun preu iou le vous diroie 	que vos ayude yo a todo mi Poder |en todas las cosas 	419|420
405	Damage fait il 	que hubieredes menester 	421
406	ni aurois vous ia se dieu plaist. 	e espeçialmente enesta |por que vos llorades 	422|423
407	Dites le moi par tel conuent 	Ca yo porne enello el mejor Remedio |que puede ser 	424|425
408	que se iou vous puis aidier a esclairier vostre cuer iou le ferai a mon pooir. 	si es cosa |que vos pueda ayudar 	426|427
409	Enon dieu sire fet elle 	Enel nombre de dios |dixo la donçella 	428|429
410|411	dont le vous dirai iou |IL fu voirs 	pues vos os afincades tanto 	430
412	que melyagans li fiex au roy baudemagu ala a la cort au roy artu 	que vos diga enque manera es 	431
413	pour la royne genieure conquiere. 	e que cosa es lo porque yo lloro yo voslo dire 	432
414	Et endementres fist tant vne damoisele 	asi es que fiço tanto vna donçella 	433
415	qui sa suer estoit. 	Que hera hermana de Meliangas 	434
416	que elle geta lancelot de prison dune tour 	que saco dela prision a lançarote 	435
417	ou il estoit mis : 	quelo tenia envna torre Meliangas 	436
418	iou ne sai porcoi 	no sabia	437
419	Ouant elle lot deliure. 	porque e quando el fue libre |ella lo tubo en su poder 	438|439
420	si le tint aueques li. 	fastaque fue guarido 	440
421|422	tant quil fu garis |Car moult auoit eu mesaise en la prison. 	ca mucho auia enpeorado dela prision 	441
