65	mes aincois ot beu de laigue li vns et li autres. 	mais ancois eut beu de leaue lun et lautre. 	59
66	Et se li cheuaus ne fust si boins noie fussent ambedui 	et se le cheual ne eust este si bon |ilz fuszent tous deux noyez. 	60|61
67	Car li cheualiers estoit pesans pour lez armes 	car le cħlr estoit pesant pour les armes 	62
68	quil auoit uestues 	quil auoit uestues 	63
69|70	si en fu moult en peril. . |uant bohors ot passe laigue pour la damoisele secorre 	Quant il fu de lautre part de leaue 	64
71	ainsi que vous poes oir. 		
72	si ne descendi mie ains cort sus a chiaus 	si ne descendy pas. |ains court uers ceulx 	65|66
73	qui la damoisele tenoient 	qui tenoient la damoisele 	67
74	si fiert le premier quil encontre si durement 	et fiert si fort le premier |quil actaint 	68|69
75|76	quil li met le glaiue parmi le cors |si labat a la terre. 	quil luy mect le glaiue parmy le corps si labat a terre 	70
77|78	Et li autre senfuient pour chou |que desarme estoient. 	et les autres senfuyent erraument par ce qͥlz estoient desarme. 	71
79	Et la damoisele 	Et la damoisle 	72
80	qui deliure se uoit. 	qui se uoit deliure 	73
81|82	se met maintenant a genouls deuant bohort |et dist. ha: 	se mect a genoux deuant boort. 	74
83	gentiex cheualiers de dies oess vous beneois 	Haa gentilz cheualier fait elle. |de dieu soyez uous beneist 	75|76
84	quar vous maues de mort rescousse. 	dont uous mauez de mort rescousse 	77
85	Et aoures en soit diex 	et aoure en soit dieu 	78
86	quant il ceste part vous amena. 	dont il uous amena ceste part. 	79
87	Car cist glouton meussent morte 	Car ces gloutons meussent ia occise 	80
88	se vous ne fuissies. 	se uous ne fussez 	81
89|90	Damoisele ce dist bohors |pourcoi vous voloient il mal faire 	Damoisele fait il pour quot. 	82
91	Sire fait elle iou le vous dirai bien. 	Sire fait elle ie le uous diray bien. 	83
92	mais que vous maies mise a sauuete 	mais que uous mayez mise a sauuete 	84
93	Comment fait il aues vous encore paour. 	Comment fait il auez uous donc garde. 	85
94	Sire fait elle ia asseuree ne serai 	Certes sire fait elle |ia ne seray asseuree tant que ie sache. 	86|87
95	tant que iou y sache le seignor del chastel : 	qui est le seigneur de ce chastel leans 	88
96	quar cest li plus fel cheualiers del monde 	car cest le plus fel cheualier du monde. 	89
97	et li plus desloiaus. 	Coment boort se combaty pour la damoisele. 	90
98	ches paroles voient. j. cheualier issir du castel. 	A cest parole voyent yssir ung cheualier du chastel 	91
99	Et la ou il voit bohors. 	et la ou il uoit boors 	92
100	si li escrie dans cheualiers laissies ester la damoisele 	si luy crie laissez sire cheualier la damoisele 	93
101	quar vous ne lenmenrois pas 	que uous nemmennerrez pas. 	94
102	et par mon chief mar le rescousistes 	par mon chief mal la rescoussistes. 	95
103	quar vous le comperres 	si luy court sus tant comme il puet le glayue esloigne. 	96
104	se iou puis moult chier. 	Et boort le firrt si fort a son uenir 	97
105	Et quant bohors lentent si point vers lui 	que lescu ne le haubert ne le garantist |quil ne luy mecte fer 	98|99
106	quanque il pot del cheual traire le glaiue alongie 	et fust parmy le corps. |Et cil cheit a terre tout estandu 	100|101
107	quil auoit trait del cors a celui quil auoit ochis. 	car plus na mestier de mire. |Et quant ceulx du chastel uoyent leur cheualier ainsi abatu 	102|103
		si luy en enuoyent incontinant ung autre pour uenger celuy 	104
		qui dist a boort 	105
		quil se gardast de luy 	106
		quil le deffioit. 	107
		et il dist 	108
		quil le desfie aussi. 	109
		Lors trait son glayue du corps a celuy 	110
		quil auoit occis. 	111
		si luy laisse aller le cheual 	112
108	Si fiert celui si durement 	et le fier si fort 	113
109	quil labat a terre si estordi 	quil labat a terre si estourdy 	114
110	quil not pooir de lui releuer. 	quil na pouoir de se releuer. 	115
111	Ains iut illueques tous pasmes 	ains gist pasme 	116
112	quar il cai si felenessement 	car il fu cheu si felonnessement qua ponu 	117
113	que a poi que la canoele del col ne li est brisie. 	que la chanole du coul ne luy eftoit brise. 	118
114	Et bohors li uait tout a cheual par desus le cors 	Et boort luy uait a cheual par dessus le corps 	119
115	Si que tout le debrise. 	tant que tout le debrise. 	120
116	Et lors est la damoisele si lie 	et lors est la damoisele si liee 	121
117	que plus ne puet. 	quelle ne puet plus 	122
118	Si dist a bohort 	et dist a boort. 	123
119	sire nous nauons hui mes garde. 	sire nous nauons mais garde 	124
120	Car iou quit quil ni a plus de cheualiers laiens que cestui. 	car ie cuidoie |quil y eust leans plus de cheualiers 	125|126
121	Si vous dirai 	quil ny a |Si uous diray seurement 	127|128
122|123	ce que vous me denmandastes. |ore le me dites 	ce que uous me demandastes. 	129
124	dont fait bohors. 	dictes fait il. 	130
125	Par foy sire fait elle entre moi et. i. cheualier 	par foy fait elle moy et ung cheualier 	131
126	qui mes amis estoit cheualchiemes parmi chest chastel. 	qui mon amy estoit cheuauchons a matin parmy |ce chastelet ilecquez 	132|133
127	Et quant li freres a celui 	Et quant le frere a celuy 	134
128	qui vous aues abatu me uit. 	quie uous auez ores abatu me uit. 	135
129	si me volt auoir et prendre par force 	si me uoult prendre a force 	136
130	quar il mauoit lonc tamps amee. 	car il mauoit longuement amee 	137
131	Si me prist au frain 	si me prist au fraing 	138
132	et men volt mener a force. 	et me uoult mener a force 	139
133|134	Mais mes anis se combati a lui |tant quil locist. 	mais mon amy se combaty a luy si loccist. 	140
135	Et quant chils cheualiers 	Et quant celuy 	141
136|137	que vous uees |chi vit son frere mort. 	que uous auez ores cy abatu uit son frere mort 	142
138	si fist mon ami prendre par force de vilains. 	si fist prendre mon amy a force de uilanis et de gens. 	143
139	et locist por uengance de son frere 	si loccist on uengence de son 	144
140|141	quil auoit ochis. |Et dist 	frere.Mais il dist 	145
142	quil se vengeroit de moi sans main metre. 	quil se uangeroit de moy |pour qui son frere auoit este occis sans main mectre 	146|147
143	et me fist tantost prendre a ches. iiij. ribaus 	si me fist prendre a ces quatre ribaux 	148
144	que vous ueistes ore. 	qui uous ueistes 	149
145	et lor commanda 	et leur commanda 	150
146	quil me noiassent. 	quilz me noyassent. 	151
147	Car par armes dist 	Car par armes 	152
148|149	il ne voeil iou mie |que elle muire. 	fist il ne uueil ie pas quelle meure. 	153
150	Si me menoient 	si me menoient pour mourir 	154
151	ensi com vous ueistes por noier 	ainsi comme uous ueistes 	155
152	quant vous me uenistes rescorre par la volente de dieu et la vostre. 	quant uous me uenistes secourir. par la uoulente de dieu et par la uostre 	156
153	vous ai conte mon errement 	Or uous ay tout comte mon criement. 	157
154|155	si volroie |se vostre volentes 	si uoudroye desormais si uostre plaisir estoit 	158
156|157	y estoit que vous me metissies a sauuete. |En vn mien castel 	que uous me menez a sauuete en ung mien chastel 	159
158	qui est pres de chi. volentiers fait il 	qui est cy pres. uoulentiers |fait il 	160|161
159	et il le prent maintenant par les bras 	si la prent par les braz 	162
160	et le met sor le col de son cheual. 	et la monte deuant soy sur le col de son cheual. 	163
161	et met son escu derriere son dos. 	si a gecte son escu derriere son dos. 	164
162	si sen torne cele part ou la damoisele lenseigne 	et sen uait celle part |ou la damoisele luy enseigne. 	165|166
163	Tant que chou vint apres miedi 	tant que ce uient apres medoy 	167
164	que il virent deuant euls vn moult bel castel. 	quilz uoyent deuant eulx en ung tertre ung meoult bel chastel 	168
165	Et lors ataingnent. ij. escuiers a lentree dun boskel 	et lors actaignent deux escuiers |qui yssoient dung boys 	169|170
166	et portoit cascuns venison torsee derriere lui. 	et chascun aportoit uenoison troussee derriere soy. 	171
167	Et quant il voient la damfolisele 	Et quant ilz uirent la damoisele 	172
168	si descendent a pie 	si descendirent a pie 	173
169	et li font si grant ioie 	et luy font moult grant ioye 	174
170	comme a celui 	comme a celle 	175
171	qui lor dame estoit. 	qui leur dame estoit. 	176
172	mais moult sesmerueillent 	mais moult se merueillent 	177
173	de ce quil la voient plorer. 	de ce quilz la uirent plourer. 	178
174|175	si li demandent |que elle a. 	si luy enquierent quelle a. 	179
176	Et elle lor conte 	et elle leur comte 	180
177	comment sez amis auoit este ochis. 	comme son amy auoit este occis. 	181
178	et iou meisme eusse este ochise. 	Et ie mesmes fait elle feusse morte 	182
179	se ne fust cils frans cheualiers 	se ne fust ce franc cheualier 	183
180|181	qui par Sa debonairete ma rescousse. |et se mist en peril de mort pour moi sauuer. 	qui par sa debonairete ma rescousse. et sest mise on peril de mort 	184
182	Et lors conseilla elle a. j. de ses escuiers 	pour sauuer ma uie. |Et lors conseille a lun 	185|186
183|184	Et cil destorse tout maintenant sa venison |et le baille a porter a son compaignon 	et cil baille sa uenoison a porter a son compaiguon. 	187
185	et sen vait vers le castel 	si sen uait uers le chastel 	188
186	quanque il pot del ronchi traire. 	tant quil puet traire du roucin. 	189
187	Et bohors demande a la damoisele 	Et boort demande a la damoisele 	190
188|189	comment li castiaus auoit non |ou ses amis auoit este ochis. 	coment le chasteau a nom ou sen amy auoit este occis 	191
190	Sire fait elle il a a non Galdon:. 	Sire fait elle il a nom galedon 	192
191	Et laigue ou vous passastes a a non Galide. 	et leue par ou nous passasmes si a nom galede 	193
192	Ensi sen vont parlant 	Ainsi parlent 	194
193	tant quil sont venu pres del chastel. 	tant quilz sont uenuz iucquau chastel. 	195
194|195	si le voient moult bel et moult fort |et moult bien seant. 	et boort le uoit moult fort et moult bien seant 	196
196	Et quant il furent monte le tertre. 	Et quant il ont monte le tertre 	197
197	si voient issir dames et damoiseles a grant plente 	si uoyent yssir dames et damoiseles a grant plante. 	198
198|199	dont lez vnes dansoient et lez autres karoloient |et baloient 	dont les unes caroloient. 	199
200	et gieuent de diuers ius. 	et les autres iouoient de diuers ieux. 	200
201	Si estoient toutes vestues trop richement. 	si estoient toutes atournees et uestues moult richement. 	201
202	Et auec elles venoient cheualier iussPtis elques a. X. 	et auec elles uenoient dix cheualiers 	202
203	qui menoient la plus grant ioie. 	qui moult faisoient grant ioye 	203
204	et dient a bohort. 	Et quant ilz uoyent boort 	204
205	Sire bien veignies vous soi tous lez hommes del monde. 	si uiennent tous enconttr luy |et dient bien ueignez sire 	205|206
		qui auez deliuree 	207
206|207	qui nostre dame aues rescousse de mort. |et deliuree des mains a sez anemis. 	et rescousse noustre dame de mort et des mains de ses enuemys. 	208
208|209	Et lors font descendre la damoisele |et lui auekes 	Et lors font descendre leur dame et luy auec. 	209
210	si ne porroit nus conter la grant ioie 	si ine uous pourroit nul compter la grant ioye 	210
211	qui li fu faite EN tele ioie et en tele feste 	qui luy fu faicte |A telle ioye et a tel feste emmainent boort iucquez au maistre palais du chastel 	211|212
212	com vous oliles enmenerent bohort en vne moult bele sale. 	si le font desarmer |uoulsist il ou non. 	213|214
213	et les tables furent mises 	et il le fist a peine. |car il nestoit pas encor temps de herbreger. 	215|216
214	si alerent mangier. 	Ainsi demeure boort leans. |si luy firent moult grand ioye les ungs et les autres 	217|218
215	Et quant il orent mangie. 	Et quant il eurent mange la damoisele 	219
216	La damoisele demanda bohort 	luy demande 	220
217	comment il auoit non. 	comment il auoit nom. 	221
218	Et il li dist 	et il luy dist 	222
219	quil auoit non bohors li escillies. 	que il auoit nom boort lessille 	223
220	Et vous dame fait il 	Et uous fait il damoisele 	224
221	comment est vostres nons. 	quel est uostre nom. 	225
222	Sire fait elle iou ai a non benigne de Glochedon. 	Sire fait elle iay nom blocedin. 	226
223	Et ensi a a non chis chastiaus. 	Ainsi a nom ce chasteau ou nous somes. 	227
224	A ches paroles 	A ces paroles 	228
225	quil disoient es vous vn escuier 	quilz disoient uoyez uous ung escuier 	229
226	qui laiens entra. 	qui entre leans. 	230
227	si sagenoille deuant la damoisele 		
228	et l dist. 		
229|230	Dame : |la dame de hongrefort vous salue. 	et sagenoille deuant la damoisele. dame fait il madame la damoisele de hunguefort uoustre cousine uous salue et uous mande 	231
231|232	et vous mande |que elle veult anuit herbergier o vous. 	quelle uient et herbregera o uous 	232
233	Et quant cele lentent si saut sus. si ioieuse 	et quant elle lentend si sault sus si liee et si ioyeuse 	233
234	et si lie que nulle plus. 	qui plus ne puet. 	234
235	Si demande a lescuier 	et demande au uarlet 	235
236	ou elle est. 	ou elle est. 	236
237|238	Dame ce dist cil a demie lieue pres de chi. |Lors fait maintenant sa sele mettre 	Dame fait il elle est a demye lieue pres de cy 	237
239	et dist 	et elle fait adonc mectre la sele 	238
240	que elle yra encontre li. 	a dist quelli yra encontre luy. 	239
241	Si monte maintenant et vi. cheualier aueques li. et. iiij. escuiers. 	Si monte et mainne o lie .u. cheualiers |pour faire compaignie a boort. 	240|241
242|243	Et si laisse auec bohort. iiij. cheualiers |por lui faire compaignie 	et en laisse quatre. 	242
244	et puis sen ist de laiens. 	si se part adonc de leans. 	243
245|246	Et bohors |qui lez noueles ot entendues de la dame de hongrefort, 	mais boort qui a ouy les nouueles de celle dunguefort ne seut que faire. 	244
247	ne set que faire quar bien set 	car sil remaint leans |il ne puet estre 	245|246
248	que elle le connistra. 	quelle ne le cognoisse 	247
249	Et chou ne voldroit il pas. 	et ce ne uoudroit elme pour nul rien. 	248
250	si pense a cheste chose moult longement. 	si pense longuement a ceste chose. 	249
251	Et quant il ot pense 	Quant il a grant piece sis en paix 	250
252	si se lieue en son estant 	si se die ce en estant 	251
253	si demande sez armes. 	et demande ses armes tost et isnel 	252
254	Sire font cil 	Sire font ceulx 	253
255	qui aueques lui estoient 	qui auec luy estoient. 	254
256	pourcoi vous voles vous armer. 	que uoulez uous faire. 	255
257	Iou me voel fait il aler esbatre iusken cel bosket. 	Ie me uueil fait il ung |pou aller esbatre iucqua ce boys 	256|257
258	si reuendrai maintenant. 	si reuiendray tantost. 	258
259	Et cil nosent son commandement refuser. 	ceulx nousent refusrr son commandement. 	259
260	Si li aportent sez armes. 	et apportent ses armes. |et il les prent. 	260|261
261|262	Et il sen arme. |puis monte sor son cheua 	Et quant il est arme si monte a cheual. 	262
263	et se part de laiens 	et se part de leans par la pousterne deuers le chastel 	263
264	et ne veult 	ne ne ueult 	264
265	que nus li face compaignie 	que nul luy face compaignie. 	265
266	Et quant il est vn petit eslongies 	Et quant il est ung pou esloigne du chastel 	266
267	si sen torne vers vne haute forest. 	si torne a destre partie uers une fourest 	267
268	quil vit haute et espesse 	quil uoit haute et espesse. 	268
269	et sen vait au ferir des esperons 	si sen ua au ferir des esperons 	269
270	et se fiert en la forest 	et se fiert en la fourest. 	270
271	tant quil si anuite. 	et erra tant qͥl anuyta. 	271
272	Lors oy vne cloche sonner. 	Et lors escoute |si ouy sonner une cloche 	272|273
273|274	et sot bien tantost |que ce estoit vns hermitages. 	si sceit bien tantost que cest hermitage. 	274
275	si torne cele part. 	si se tourne celle part 	275
276	et descent a luis et apele. 	et descent a luys si apelle. 	276
277	Et hermites le rechoit a bele chiere. 	et lermite luy euure 	277
278	et le desarme il meismes. 	et le recoit a belle chiere. 	278
279	et puis vait coillir de lerbe pour le cheual 	Ainsi est demoure |Comme boot demoura chex lermite. 	279|280
280|281	et fait le lit au cheualier, |Nsi est remes bohoors chies le prodomme. 	che tant quelle fu partie de son chastel 	281
282|283	Et la damoisele de Glochedon tcheualche |tant que elle encontre cele de hongrefort. 	et quelle encontra celle boort chex lermite et la damoisele de glossedin cheuaude hunguefort. si sentresaluent. 	282
284|285	si sentrefont moult grant ioie. |Si sesmerueille moult cele de glochedon. 	mais celle de glossedin se merueille moult 	283
286	quant elle voit sa cousine ensi atornee et toute sa maisnie. 	quant elle uoit sa cousine si atournee et toute sa mesgniee. 	284
287	Si li demande locoison. 	si luy en demande lachoison. 	285
288	Et elle li conte lauenture de chief en chief 	et elle luy comta de chief en chief. 	286
289	Et dist 	et dist 	287
290	que iamais ne finera desrer. 	que iamais ne finera derrer iucqua 	288
291	deuant que elle aura troue le cheualier. 	tant quelle ait trouue le cheualier. |et bien sachez fait elle belle cousme 	289|290
292	Car cest li plus biaus et li mieudres 	que cest le plus bel cheualier et le meilleur 	291
293	que iou onques veisse. 	que ie ueisse oncquez mais. 	292
294	et si est iouenes enfes 	et si est encores ienne enfant. 	293
295	Si ai tel doel 	si ay tel deul 	294
296	quant il me membre de la vilonnie 	quant il me menbre de la uilenie 	295
297|298	que iou li fis |que a poi que li cuers ne me part del uentre. 	que ie luy feis qua pou que le cuer ne me part ou uentre 	296
299	Enon dieu bele cousine fait cele de glochedon 	Certes belle cousine fait celle de glocedin. 	297
300	sil vous est auenue bele auenture 	sil uous aduint belle auanture 	298
301	elle ne mest mie auenue mains bele. 	il ne mest pas huy aduenue belle. 	299
302	Si li conte 	Si luy compte 	300
303	comment il li estoit auenu. 	tout ainsi comme il luy est aduenu. 	301
304	Et li dist 	et dist 	302
305	que elle auoit le cheualier herbergie 	quelle a herbrege le cheualier. 	303
306	mais bien sachies 	Mais bien sachez fait elle 	304
307	que cest li plus biaus cheualiers del monde. 	que cest le plus bel cheualier 	305
308	et iouenes est il durement. 	que ie ueisse oncque mais et fort ienne. 	306
309	Si li deuise sa fachon et son grant. 	si luy deuise sa facon sa grandeͬ et sa mesure 	307
310	Tant que a celer de hongrefort samble 	tant quil est aduis a celle de hunguefort 	308
311|312	que che soit cils |que elle quiert. 	qui cest cil quelle quiert. 	309
313	Si li est moult tart que elle le voie. 	si luy tarde moult |quelle ne le uoit. 	310|311
314	Si cheuauchent 	Ainsi cheuauchent tant quilz sont uenuz au chastel. 	312
315	tant que elles sont uenues au castel 	si descendent la damoisele moult honnoureement |et moult font grant ioye de luy 	313|314
316	et puis montent el palais. 	Et lors sont montez ou palays. 	315
317	Si denande la damoisele de laiens ou sez ostes estoit. 	si demande celle de leans |ou est son hoste. 	316|317
318	Par foy dame font li cheualier de laiens 	par foy font ces cheualiers 	318
319	il sen va orendroit tous armes hors de chest chastel. 	il sen uait orendroit tout arme hors de ce chastel. 	319
320	mais il nous dist 	mais il nous a dit 	320
321	quil reuendroit tantost. 	quil renuiendra tantost. 	321
322	ne onques pour nul pooir ne volt soffrir 		
323|324	que nus alast aueques lui. |Et quel part ala il fait elle. 	Quelle part est il alle fait la dame. 	322
325|326	Dame font il vers chest bosket. |Or tost fait elle montes 	Dame font ilz uers ce boys. 	323
327|328	si ales apres lui |si le me amenes arriere. 	Or montez tost fait elle allez apres et le ramenez 	324
329	LOrs sont monte tout li cheualier 	Lors sont montez tous les dix cheualiers 	325
330	et sont uenu au boskel 	et uiennent au boys 	326
331	et cerkent amont aual 	si le sercherent amont et aual 	327
332|333	mais le cheualier |quil quierent ne poent trouuer. 	mais le cheualier ne peuent ilz pas trouuer 	328
334|335	Lors reuienent a lor dame |et li dient 	si le mandent a leur dame 	329
336|337	que il ne seuent |quil est deuenus. 	quilz ne le peuent trouuer 	330
338|339	Enon dieu fait elle |ensi ne remandra il mie 	En nom dieu fait elle anisi ne demeurra il pas. 	331
340	Si monte et toute sa maisnie aueques li. 	si monte elle et toute sa mesgniee 	332
341	si com menchent a cerkier le bois de toutes pars 	et commande a sercher le boys de toutes pars |et ilz font son commandement. 	333|334
342	mais che ne lor valut riens 	mais tout ce ne leur uault riens 	335
343	Car il nen pueent oir nulles enseignes vraies. 	car ilz nen peuent ouyr nul assignement du monde. 	336
344	Et quant la damoisele voit chou. 	Et quant elle uoit ce 	337
345	si sen retorne a son castel dolante et corouchie. 	si sen retourne en son chastel doulente et couroucee 	338
346	et conte a cele de hongrefort 	Et compte a celle de hunguefort 	339
347	comment sez ostes sen estoit partis de laiens 	comment son hoste sen est alle 	340
348|349	Puis demande a chiaus de laiens. |Biau seignor 	et puis demande a ceulx de leans beaux seigneurs 	341
350	et quant se parti il de chaiens. 	quant party il. 	342
351|352	Dame ce dient cil |si tost comme se il vous en vit aler. 	par foy dame font ilz si tost quil uous en uit aller 	343
353	et dist 	il dist 	344
354	quil reuenroit tantost. 	que il reuendroit tantost. 	345
355	par foy fait elle gabe nous a . 	Certes fait elle uous uous gabez. 	346
356	ors demande cele de hongrefort 	Lors demande celle de hunguefort 	347
357	queles armes il portoit. 	quelz armes il portoit. 	348
358	Et elle li deuise 	et elle luy deuise. 	349
359	Enon dieu fait elle iou le trouuai hui matin a lentree dune forest. 	Certes fait elle |ie le trouuae huy matin a lentree dune fourest, 	350|351
360	mais il ne portoit mie tels armes 	mais il ne portoit pas tel escu 	352
361	comme cils 	comme cil 	353
362	que iou quier Bele cousine fait cele as de laiens. 	que ie quier Belle cousine fait celle de leans 	354
363	il lez puet bien auoir cangies. 	il le puet bien auoir despuis change. 	355
364	Et iou quit bien a mon escient 	et ie cuide bien a mon cuider 	356
365	que che soit cil que vous queres 	que cest cil que uous querez. 	357
366	Si vous pri 	si uous pry 	358
367	que vous me laissies aler aueques vous 	que me lessez aller o uous 	359
368	tant que nous laions trouue. 	tant que nous layons trouue. 	360
369	Et lors si nous dira locoison 	Et lors scauray lachoison 	361
370	pourcoi il a laissie mon ostel en tel maniere. 	pour quoy il a lesse mon houstel a telle heure 	362
371	Il men est bel fait cele de hongrefort 	Il mest moult bel fait celle de hunguefort 	363
372	que vous y ueignies 	que uous y uieguez 	364
373	puis quil vous plaist. 	quant il uous plaist. 	365
374|375	Ensi remestrent cele nuit laiens. |et lendemain 	Ainsi demeurent la nuyt leans. 	366
376|377	quant il virent le ior |sen alerent 	Et au matin si tost quelles uirent le iour se leuerent 	367
378	et partirent del castel. 	et se partirent du chastel. 	368
379	et entrerent en la queste del cheualier 	si entrent en la queste de leur cheualier. 	369
380	Mais ore laisse li contes a parler daus et de bohort 	Mais or laisse le compte |a parler deulx et de boort. 	370|371
381	et retorne a parler de lancelot del lac. 	et retourne a parler de lancelot 	372
382	si comme il entra en la forest de la sapine 	quant il entra en la fourest de sarponie sicomme le compte a deuise. 	373
383	si comme li contes a deuise. 	Cy fine le comte. |Et parle de lancelot du lac. 	374|375
384	Ne dist li contes 	Or dit le conte 	376
385	que trop grant chaut fist celui ior 	quil faisoit grant chault le iour 	377
386	que lancelot fu entres en la forest de la sapine 	que lancelot entra en la fourest de serpeme. 	378
387	Et por chou ne remest il mie 	et pour ce ne demoura il pas 	379
388	quil ne cheualchast iusques a nonne 	quil ne cheuauchast iucqua nonne. 	380
389	Si li auint 	Si luy aduint 	381
390	ensi quil nencontra ne homme ne femme iusques a uespres. 	quil nencontra homme ne femme iucqua uespres. 	382
391	Mais lors sans faille 	mais lors quil deut yssir de la fourest 	383
392	si comme il dut issir de la forest 	qui tout le iour luy auoit dure 	384
393	si encontra vne damoisele 	il encontra une damoisele 	385
394	qui moult faisoit grant doel. 	qui moult faisoit grant deul 	386
395	si cheualchoit vn moult riche palefroy 	et cheuauchoit ung palefroy noir 	387
396|397	a vn moult cointe lorain |et a vne sele dengletere 	a moult riche loram et a moult cointe sele de lueure de angleterre 	388
398	Il salue la damoisele 	Il salue la damoisele 	389
399	et elle li rent son salut. 	et elle aussi luy. 	390
400	Damoisele fet il 	Damoisele. |fait il 	391|392
401	sil vous plaisoit iou sauroie volentiers 	or me dictes 	393
402	pourcoi vous plores. 	pour quoy uous plourez. 	394
403	Sire certes dist elle 	Certes fait elle 	395
404	se iou y qui doie auoir aucun preu iou le vous diroie 	si ie y cuidoye auoir preu ie le uous diroye. 	396
405|406	Damage fait il |ni aurois vous ia se dieu plaist. 	Dommaige fait il ny aurez uous pas si dieu plaist. 	397
407	Dites le moi par tel conuent 	Mais dictes le moy par conuent 	398
