94|95	— Damoisele|fet il	Damoiselle fait il	77
96	por quoi	pour quoy	78
97|98	— Sire fet ele|jel vos dirai bien	Sire fait elle ie le uous diray	79
99|100	mais|que vos m’aiés mise a sauveté	mais que uous me aiez mise a sauuete	80
101	— Coment		
102|103	fet il|Avés vos	Comment fait il auez uous	81
104	dont garde	donc paour	82
105|106	— Certes|fet ele	Sire fait elle ia seure ne seray	83
107	ja asseur ne seraî fant com je sache laiens le seignor del chastel	tant que ie sache leans le seigneur de ce chasteau	84
108|109	kar c’est li plus fel chevaliers del monde|et li plus traîtres	car cest le plus fel cheualier du monde	85
110|111	A ces paroles voient issir I|chevalier del chastel	et le plus cruel Ces parolles uoient issir ung cheualier du chasteau:	86
112|113	et la ou il vit Boort|si li escrie Laissiés	et la ou il uoit boort il lui escrie	87
114|115	dans chevaliers|la damoisele	Cheualier laissez la damoiselle	88
116	que vos n’enmenrois mie! Par mon chief	et par mon chief mal la rescouistes	89
117|118	mar le rescosistes|Si li cort quanqu’il puet le glaive alongié;	Boort lentent	90
119|120	et Boors retrait son glaîve a lui del cors a celui qu’il avoit ocis;|si laisse le cheval corre	si lui court tant qu il peut du cheual traire le glaiue allongnie	91
121	et le fiert	et le fiert	92
122	si tres durement qu’il l’abat a terre	si durement quil labat a terre	93
123|124	si estordi qu’il n’a pooir de relever|ains gist pasmés	si estourdy qu il na pouoir de soy releuer:	94
125	kar il chai		
126	si felenessement qu’a poi		
127|128	que la canole del col n'avoit brisee|Et Boors li vet a cheval par desus le cors	et booit lui ua par dessus le col a cheual	95
129	tant que tot le debrise	tant que tout le debrise	96
130	Et lors est la damoisele	Et boort a tant la damoiselle esiouye	97
131	si liee qu’ele ne puet plus	que elle ne peut plus:	98
132	et dist a Boort Sire	et dit a boort	99
133	nos n’avons mes garde	Sire nous nauons mes garde:	100
134	kar je ne cuit qu’il eust plus de chevaliers çaiens	car ie ne cuide point qu il y ait plus de cheualiers leans	101
135	que cestui;	que cestui	102
136	si vos dirai ore seurement ce	si uous diray seurement ce	103
137|138	que vos me demandastes n’a encor gaires|— Dites	que uous mauez demande	104
139	fet il		
140	— Sire		
141|142	fet ele|entre moi	Par ma foy fait elle moy	105
143|144	et I|chevalier	et ung cheualier	106
145	qui mes amis estoit chevalchions hui matin par mi cest chastel	qui mon amy estoit cheuauchions parmi cest chasteau	107
146	et quant li freres a celui	Et quant le frere de celui	108
147	que vos avés abatu me vit	que uous auez abatu me uist	109
148	si me volt a force prendre	si me uoulut auoir|et prendre a force:	110|111
149	kar il m’avoit molt longuement amee;	car il me auoit longuement aymee	112
150	si me prist al frain	Il print mon cheual	113
151	et m’en volt mener a force	et men uoulut mener a force:	114
152	mes mes amis se combati a lui tant qu’il l’ocist	mais mon amy se combatist a lui tant qu il loccist	115
153	Et quant cist	Et quant celui	116
154|155	que vos veez ci ore vit son frere mort|si fist mon ami prendre a force de vilains	que uous uoiez cy uist son frere mort il fist mon amy prendre par force de gens	117
156	et de gens	et de uillains	118
157	et l’ocist en venjance de son frere	et loccist en uengance de son frere	119
158	Mais de moi		
159|160	por cui Ses freres avoit esté ocis|dist il qu’il se vengeroit sans main metre;	et dist quil se uengeroit de moy sans main mettre	120
161	si me fist prendre a ces ribaus	Si me fist prendre par ces quatre ribaulx	121
162	que vos veistes	que uous auez ueu	122
163	et lor commanda qu’il me noiaissent	et leur commanda quilz me noyassent	123
164	kar par armes	car par armes ne uueil ie pas	124
165	dist il	que elle meure	125
166|167	ne vueil je mie qu’ele muire ;|si m'enmenoient	Si me emmenoient ainsi	126
168	si com vos veistes	comment uous auez ueu	127
169	morir	pour noyer	128
170	quant vos me venistes secorre par la volenté de Dieu	quant uaus me uenistes secourir par la uoulente de dieu	129
171	et par la vostre	et par la uostre	130
172	Or vos ai conté mon errement ;	Or uous ay toute compte ma fortune	131
173|174	si voldroie des Ore mes|se vostre plaisirs estoit	si uouldroie se uostre uoulente y estoit	132
175	que vos me menissois a salveté en un mien chastel	que uous me menissez a sauuete en ung mien chasteau	133
176	qui est ci pres	qui est cy pres	134
177|178	— Volentiers|fet il	Voulentiers dit il	135
179	Si le prent par les bras	et il la prent par le bras	136
180	et le monte par devant lui sor le col de son cheval	et puis la met sur le col de son cheual	137
181	si a geté son escu derieres son dos	si a iecte son escu derrier son dos:	138
182	si s’en vet cele part ou la damoisele li enseigne	et puis tourne celle part la ou la damoiselle lui enseigne	139
183	tant que ce vint aprés midi qu’il voient en un tertre I	tant que uint aprez midy	140
184	bel a chastel	que ilz uirent deuant eulx ung moult beau chasteau:	141
185|186	et lors ataignent Il|escuiers	et lors attaignent deux escuiers a lentree de ung petit boix	142
187|188	qui issoient d’un bossel|et aportoit chescuns venoisons trosee detriers soi	et portoit chacun uenoisen derrier lui troussee	143
189	Quant il virent la damoisele	Et quant ilz uirent la damoiselle ilz descendirent a pie	144
190	si descendent a pié	et lui firent|si grant henneur	145|146
191	et li font grant joie com a celi	et si grant ioye comme a celle	147
192	qui lor dame estoit	qui leur dame estoit:	148
193	mais molt se merveillent de ce qu’il la virent plorer:	mais moult se merueillent de ce qu ilz la uoient plourer:	149
194	si li enquierent	si demandent	150
195	que ele a	que elle a	151
196	Et ele lor dit	et elle leur compte	152
197	comment ses amis avoit esté ocis	comment son amy auoit este occy	153
198|199	et je meismes euisse esté morte|se ne fust cis frans chevaliers	et moy mesmes eusse este occie se ne feust ce franc cheualier	154
200	qui par sa debonaireté me resqueust	qui par sa debonnairete ma rescousse	155
201	et se mist em peril de mort por ma vie sauver	et sest mis en peril de mort|pour moy sauuer	156|157
202	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison	Et lors elle parle a conseil a ung des escuiers|et celui se destrousse maintenant de sa uenoison	158|159
203	si la baille a son compaignon por porter	et la baille a porter a son compaignon	160
204	si s’en vet vers le chastel quanqu’il puet traire del roncin	et sen ua uers le chasteau tant quil peut courir atout son roussin	161
205	Et Boors demande a la damoisele	Et boort demande a la damoiselle	162
206	comment li chastials a non ou ses amis a esté ocis	comment le chasteau auoit nom ou son amy auoit este occy	163
207|208	Sire|fet ele	Sire fait elle il a nen galdon	164
209	il a non Galedon	et leaue ou uous passastes a nom galide|Ainsi sen uont parlant ensemble boort	165|166
210	et l’eve par ou vos passastes a non Galede	et la damoiselle	167
211	Ensi parolent tant qu’il sont venu jusqu’al chastel	tant que ilz sont uenus prez du chasteau	168
212	si le voit Boors bien seant	si le uoient beau	169
213	et fort	et fort	170
		et moult bien seant	171
214	Et quant il montent ! le tertre	Et quant ilz sont montez le tertre	172
215	si voient de laiens issir dames	si uirent dames	173
216|217	et damoiseles a grant plenté|dont les unes karolent	et damoiselles a grant plante dent les unes dansoient	174
218	et les autres dancent	et les autres deuisoient	175
219	et les autres joent de divers geus;	et les autres iouoient de diuers ieux	176
220|221	si estoient acesmees|et vestues richement	si estoient toutes uestues moult richement	177
222	et avec venoient chevaliers jusqu’a X	et auec elles uenoient des cheualiers iusques a dix	178
223	qui molt faisoient grant joie;	qui faisoient moult grant ioye	179
224	et quant il voient Boort	Et quant ilz uirent boort	180
225	si crient tuit encontre lui Bien viengniés	si lui crierent tous|Bien uiengniez uous	181|182
226|227	sire|qui nostre dame avez delivres de mort	qui nostre dame auez rescousse de mort	183
228	et rescosse des mains a ses enemis	et deliuree des mains de ses ennemis	184
229	Et lors font descendre lor dame	Et lors font descendre leur dame	185
230	et lui avec :	et lui auec	186
231	si ne vos porroit nus conter la joie	Si ne pourroit nul homme compter la grant ioye	187
232	qui li fu fete	qui leur fut faicte	188
233|234	A tel joie|et a tel feste enmainent Boort jusqu’al palés del chastel	A telle ioye menerent boort au pallais	189
235	si le font desarmer		
236	ou il volsist ou non		
237|238	et il le fist a envis|kar il n’estoit encore mie tens de herbergier	Et quant ilz eurent mengie la damoiselle lui demanda	190
239	Ensi remist Boors laiens		
240|241	si li firent grant joie li un|et li autre	comment il auoit nom	191
242|243	Et quant il orent mengié|a damoisele demande a Boort	Et il respendist quil auoit nom boort le essillie	192
244	comment il avoit non ét ¡l dist qu’il avoit non Boors li Essilliés	et si estoit cousin germain de lancelot du lac	193
245|246	Et vos|fet il	Et uous dame	194
247	damoisele		
248	quels est li vostre nons	quel est uostre nom	195
249|250	— Sire|fet ele	Sire fait elle iay nom benigne de glacedon	196
251|252	je ai non Blevine de Glocedun|issi a non cist chastials ou nos somes	et ce chasteau cy ou nous sommes a aussi nom glacedon	197
253|254	A ces paroles qu’il disoient|es vos I escuier	ces parolles quilz disoient uecy ung escuyer	198
255	qui laiens entre	qui entra leans	199
256|257	si s’agenoille devant la damoisele|Dame	si se agenoille de uant la damoiselle dame fait il madame de honguesfort uous sallue	200
258|259	fet il|la damoisele de Honguefort vostre cosine vos salue	et uous mande	201
260|261	et vos mande qu’ele vient herbergier o vos|Et quant cele l’entent	que elle se ueult ennuyt logier auec uous	202
262	si saut sus		
263	si liee		
264|265	et si joiose|que nule plus	Et quant celle lost	203
266|267	et demande al vaslet ou ele est|Dame	si demande a lescuyer ou elle est dame fait il a demye lieue de cy	204
268|269	fet il|a mains de demie lieue pres de ci	et elle mente sur son cheual auec quatre cheualiers	205
270|271	Et ele fet maintenant sa sele metre|et dist qu’ele ira encontre li;	et quatre escuyers	206
272|273	si monte|et maine o li	pour aller a lencontre de la dame	207
274	VI		
275	chevaliers		
276|277	et Illl|en laisse por fere compaignie a Boort ;	et si laisse quatre cheualiers auec boort	208
278|279	si se part atant de laiens|Mes Boors	pour luy faire compagnie mes boort	209
280|281	qui les noveles a of̈es de cele de Honguefort|si ne set	qui les nouuelles a entendues de la dane de honguesfort ne scait	210
282	que fere	que faire	211
283|284	kar se il remaint laiens|ne puet estre	si pense longuement	212
285|286	que l’en nel conoisse|et ce ne voldroit il por rien:	car il ne ueult pas estre congneu	213
287|288	si pense longuement a ceste chose|Quant il ot une piece pensé	et quant il a longuement pen se	214
289	si se drece en estant	si se lieuue en son estant	215
290	et demande ses armes tost	et demande ses armes	216
291|292	et isnel|Sire	Sire sont ceulx	217
293|294	font cil|qui avec lui estoient	qui auec luy estoient	218
295|296	qu’en volés vos fere|— Je me vueil	pour quoy les demandes uous ie me uueil fait il armer	219
297	fet il		
298|299	un poi aler esbatre jusqu’a cel boschel|si revendrai orendroit	pour moy aller esbatre iusques en ce bochel mes ie reuendray tantost	220
300|301	Cil n’osent son commandement refuser|si aportent ses armes	et ceulx nosent reffuser son commandement lors luy apportent ses armes	221
302	et il les prent		
303	Et quant il est armés	et quant il fust arme	222
304|305	si monte en son cheval a|si se part de laiens par une posterne par devers le boschel	si sen part de le ans par la posterne uers ung petit bosc	223
306	ne ne velt	et ne ueult	224
307|308	que nus li face compaignie|Et quant il est l	que nul luy face compagnie	225
309|310	poi eslongiés del chastel|si torne a destre vers une forest qu’il voit haute	Et quant il est ung pou eslongnie il tourne uers une forest grande	226
311	et espesse	et espesse	227
312|313	et s’en vet al ferir des esperons;|si se fiert en la forest	si fiert des esperons	228
314	et eirre tant qu’il li anuite ;	et sen entra dedens	229
315	et lors escote	et cheuaucha	230
316	si ot une cloche soner	tant que la nuyt uint|Il ouyt une cloche sonner	231|232
317	et il sot bien tantost	si pense tantost	233
318	que c’estoit hermitages:	que cest ung hermitage	234
319	si s’en torne cele part	il sen alla celle part	235
320|321	et descent a l’uis|si apele	et puys frappa a luys	236
322|323	et li hermites li oevre son huis|si a le reçoit a bele chiere	et lermite le rechoit a belle chere	237
324	et le desarme il meismes	et le desarma	238
325	puis vet cueillir de l’erbe al cheval	et puys cueillit de lerbe uerte	239
326	et por fere lit al chevalier	pour le cheual|et fist le lyt au cheualier	240|241
327	Ensi est Boors remés chiés l’ermite	Insi est boort demoure auec lermite	242
328	et la damoisele de Glocedun chevalcha tant a qu’ele encontra cele de Honguefort;	et la damoiselle de glacedon a tant alle quelle encentra celle de honguesfort	243
329	si s’entresaluent	si sentresalluerent	244
330|331	mais molt se merveille cele de Glocedun|quant ele voit sa cosine	Et quant celle de glacedon uoit sa cousine	245
332	si atornee		
333|334	et tote sa maisnie:|si li demande l’acheison	et toute sa mesgnie ainsi atournee elle sen merueille monlt sy lui demande lachoison	246
335	et cele li conte de chief en chief	et celle luy compte toute la uerite	247
336	et dist	et dist	248
337|338	que jamés ne finera d’errer jusqu’el ait le chevalier trové|et bien sachiés	que iamaiz ne finera de errer iusques a tant quelle aura trouue le cheualier	249
339|340	fet ele|bele cosine	et sachiez belle cousine	250
341	que c’est li plus bials chevaliers	que cest le plus beau	251
342	et li mieldres	et le meilleur	252
343	que je onques mes veisse	que ie ueisse on ques	253
344|345	et|si est encore jovenes enfés;	et sy est encore ione enfant	254
346	si ai tel duel	si ay tel deul	255
347	quant il me membre de la vilenie	quant il me souuient de la uillanie	256
348	que je fis	que ie luy feiz	257
349	qu’a poi	que a pou	258
350	que li cuers ne me part el ventre	que le cueur ne me part du uentre	259
351|352	— En non Dieu|bele cosine	Eu nom dieu belle cousine fait celle de glacedon sy uous est aduenu belle auanture il ne men est pas aduenue une moins belle	260
353|354	fet cele de Glocedun|s’il vos avint bele aventure	Sy luy compte tout ainsi	261
355|356	il ne m’est pas hui avenue mains bele|Si li conte tot ensi com il li estoit avenu	comment il luy estoit aduenu	262
357	et dist qu’ele a le chevalier herbergié	et dist quelle auoit herbegie le cheualier	263
358|359	mais bien sachiés|fet ele	et uous dys bien	264
360|361	que c’est li plus bials chevaliers|que je onques mes veisse	que cest le plus beau cheualier du monde sy lui deuise sa facon tant quil est aduiz a celle de honguesfort	265
362	et jovenes durement ;		
363	si li devise sa façon		
364	et son grant		
365	et sa mesure tant qu’a cele de Honguefort est avis		
366	que c’est cil qu’ele quiert	que cest celuy quelle quiert	266
367|368	si li tarde molt qu’ele le voie|Ensi chevalchent jusqu’al chastel	si luy tarde quelle le uoie En telle magniere cheuauchent tant quilz sont uenues au chastel	267
369|370	si descendent la damoisele molt honorement|et molt font grant joie de li	si decendent la damoiselle monlt hounourablement	268
371	Et lors sont montees el palés;		
372|373	si demande cele de laiens ou ses ostes est|Par foi	et font grant ioye de celle de honguesford	269
374|375	font|si chevalier	lors sont mentees au pallaiz	270
376|377	¡l s’en vet orrendroit tos armés fors de cest chastel|mais il nos dist qu’il revendroit tantost; n’onques por nul pooir ne volt soffrir	si demande la damoiselle de leans ou est son hoste deuray dirent les cheualiers de leans Il sen ua orendroit tout seul arme hors de ce chastel mes il nous dist quil reuendroit tantost ne onques ne uolt souffrir	271
378|379	que nus de nos alast avec lui|—	que nul allast auec luy	272
380|381	Quel part s’en ala il|fet ele	si a prins sen chemin uers ce bochel	273
382	— Dame		
383	font il		
384|385	vers cel boschel|— Or tost	Or tost dyt la dame montes sy alles apprez luy	274
386	fet ele		
387	montés		
388|389	alés aprés lui|si le nos ramenés	et le ramenes arriere	275
390|391	Lors sont monté li X|chevalier	Lors montent tous les cheualiers	276
392	et vienent jusqu’al boschel	et uiennent iusques au bochel	277
393|394	si le cerchent amont|et aval	et le chercent ament	278
395	mes del chevalier ne pueent riens trover		
396	si en sont molt irié		
397	et dolent	et aual	279
398|399	et mandent a lor dame qu’il ne le pueent trover|En non Dieu	mais ne le peuent trouuer Eu nen dieu fait elle il ne demoura pas ainsy	280
400	fet ele		
401|402	ensi ne remandra il pas|Si monte	si monte elle	281
403	et tote sa maisnie	et sa mesgnie	282
404	et commande a cerchier le bois de totes pars	et commencent a chercer le bochel de toutes pars	283
405|406	et il en font son commandement|Mais tot ce ne lor valt riens	et prie aulx cheualiers quilz le chersacent mes ce ne leur ualust riens	284
407	kar il n'em puent avoir nul asenement a	car ilz nen porent ouyt nulle uraie enseigne	285
408	Quant ele vit ce	Quant elle uoit ce	286
409	si s’en retorne en son chastel dolente	si sen retoure en son chastel dollente	287
410	et corociee	et courroucee	288
411	et conte a cele de Honguefort	et compte a celle de henguesford	289
412	comment ses ostes s’en estoit alez	comment son hoste sen est alle puys demande a ceulx de leans	290
413	puis demande a cels de laiens Bials seignors	Beaux seigneurs	291
414	quant s’em parti il — Par foi	quant sen parti il par ma foy	292
415	dame	si tost	293
416|417	font il|si tost com il vos en vit aler	que uous feustes partie	294
418|419	et dist qu’il revendroit tost|— Par foi	et dist quil reuendroit tantost	295
420|421	fet ele|gabez nos a	par ma foy dist la dame il nous a gabes	296
422	Lors demanda cele de Honguefort quels armes il portoit	Lors demande celle de honguesford quelles armes il portoit	297
423	et ele li devise	et elle luy deuise	298
424	En non Dieu		
425	fet ele		
426|427	je te trovai hui matin a l’entree d’une forest|mes il ne portoit mie tel escu com cil	Eu nom dieu fait elle ie le trouuay huy matin a lentree de une forest mes il ne portoit mye telles armes come celuy	299
428	que je quier		
429	— Bele cosine		
430|431	fet cele de laiens|il le puet bien avoir changié	que ie quiers belle cousine fait celle de leans il les peult bien auoir changiez	300
432	et je vos di al mien cuidier	et ie cuide bien a mon aduiz	301
433	que ce est cil	que cest celuy	302
434|435	que vos querez :|si vos prie	que uous queres sy uous prie	303
436	que vos me laissiés o vos aler	que me lessiez aller auecques uous	304
437	tant que trové l’aions	tant que laurens trouue	305
438	et lors savrai l’acheison por quoi il laissa mon ostel a tel ore		
439|440	— Il m’est molt bel|fet cele de Honguefort	Il mest monlt bel dyt celle de honguesfort	306
441	que vos i viegniés	que uous uiengnies auec moy	307
442	puis qu’il vos plest	puis quil uous plaist	308
443	Ensi remistrent la nuit laiens	ainsi demeurent la nuyt leans	309
444	et al matin	et au matin	310
445|446	si tost com eles ! virent le jor|si leverent	quant ilz uirent le iour	311
447	et se partirent del chastel	si sen partirent du chastel	312
448	et entrerent en la queste de lor chevalier	et entrerent en la queste de leur cheualier	313
449	Mais or laisse atant li contes a parler d’eles	Or lessons maintenant le compte de boors	314
450	et de Boort	et des deux dames	315
451	et retorne a parler de Lancelot la ou il est entrez en la forest de Sarpenic	et retourons a parler de lancelot du lac le|quel est entre en la forest de la sapine	316|317
452	si com li contes a devise ariers	Comment lancelot emporta le corps de gallehaut	318
453|454	Or dist li contes qu’il fist grant chaut le jor|que Lancelos entra en la forest de Sarpenic	que plusieurs cheualiers gardoient:	319
455|456	et por ce ne remest il mie qu’il ne chevalchast jusqu’à none;|si li avint ensi qu’il n’encontra home ne feme jusqu’al vespre;	et comment il rescouist la seur de meleagant	320
457	mais lors sans faille		
458	si com il dut issir de forest		
459	qui tot le jor li ot duré	que len uouloit ardre iiii	321
460|461	encontra une damoisele|qui molt faisoit grant duel	xx	322
462|463	et chevalchoit I|palefroi noir a molt riehe lorain	xiiii	323
464|465	et a molt cointe sele de l'oevre d’Engleterre|Il salue la damoisele	Grant chault fist dit le compie le iour	324
466|467	et ele lui|Damoisele	que lancelot fut entre en la sapinoie	325
468|469	fet il|kar me dites	et pour ce ne demoura il pas quil ne cheuauchast iusques a uespres sans rencentrer homme ne femme	326
470|471	s’il vos plest|por quoi vos plorés	Sicomme il deust issir dela forest il rencontra une damoiselle grant deul faisant montee sur ung coincte pallefroy	327
472|473	— Certes|sire	Il salue la damoiselle	328
474	fet ele	et lui dit	329
475	se je i' cuidoie avoir preu		
476|477	je le vos diroie|— Damage	Dame dictes moy	330
478|479	fet il|ll’i avrez vos ja	pour quoy uous plourez sil uous plaist Certes sire se ie y cuidoie auoir prouffit ie uous le diroie	331
480|481	se Dieu plest|mais dites le moi par covent que	Dommage fait il ny aurez uous ia se dieu plaist	332
482	se je vos	car se ie uous	333
483|484	puis aidier a vos esleecier|je vos aiderai a mon pooir	puis aider ie uous aideray a esclercir uostre cueur a mon pouoir	334
485|486	— En non Dieu|sire	Par dieu sire denc fait elle le uous diray ie	335
487	fet ele		
488	donc le vos dirai je		
489	ll est voirs	Il fut uoir	336
490	que Meleagans		
491|492	li fiz al roi Baldemagu|ala a la cort le roi Artu por la roine Genievre conquerre	que meleagant le filz du roy bademagus alla a la court du roy artus pouc la royne genieure conquerre	337
493|494	s’il peust;|et endementiers fist tant une damoisele	En dementiers fist tant une damoiselle	338
495	qui estoit	qui sa seur estoit	339
496|497	sa suer qu’ele geta Lancelot d’une tor ou Meleagans l’avoit mis en prison|ne sai por quoi	que elle iecta lancelot hors de prison de une tour la ou il lauoit mis	340
498|499	Quant ele l’ot delivré|si le tint avec li tant qu’il fu garis	Quant elle leust deliure elle le tint auec elle tant qu il fut gary:	341
500|501	kar molt avoit eu mesaise en la prison|et	et moult y auoit eu mesaise	342
502|503	puis l’envoia a la cort le roi Artu ou il ocist Meleagan|ce savons nos or bien	et puis lenuoia a la court du roy artus la ou il occist meleagant	343
504|505	Mais si tost com li parent sorent qu’ele avoit Lancelot osté de la prison|si distrent qu’ele l’avoit fait por Meleagan ocirre;	mais tantost	344
506	si le pristrent a force	que ses parens sceurent	345
507	et l’acheisonerent de sa mort	que elle auoit iecte lancelot hors de prison ilz la occuperent de la mort de meleagant	346
508	et distrent que	et fut dit	347
509	s’ele ne trovoit	que se elle ne trouuoit	348
510	qui l’en desfendist	qui la deffendist	349
511	qu'il feroient de lui justice	que len feroit de elle telle iustice	350
512	si grant com l’en doit fere de cele	que len deuoit faire de femme	351
513	qui son frere ocist	qui son frere auoit occis	352
514	Et ele dist qu’ele troveroit bien	Et elle dit|que elle trouueroit bien	353|354
515	qui la desfendroit:	qui len deffendroit	355
516	si mist jor d’amener I	Si lui fut iour determine de trouuer ung cheualier	356
517	chevalier por li desfendre	pour elle deffendre	357
518	si s’est	Et elle a depuis	358
519	puis porchaciee en Pluisors liex	pour chasse en plusieurs lieux	359
520	mais onques ne trova chevalier	mais oncques ne trouua cheualier	360
521	qui ses armes en osast prendre contre celui	qui ses armes osast prendre centre celui	361
522	qui apelee l’avoit	qui lauoit appelle	362
523|524	Or|si est tant la chose alee	Or est tant la chose allee	363
525	que li jors est aterminés a hui ;	que le iour est ennuy termine:	364
526	si n’a trové la pucele nul desfendeor	si na trouue nul desfendeur	365
527	et por ce dient li un		
528	et li autre qu’ele est atainte del meffet		
