69	si l’enporte d’autre part de la rive a quelque paine	que paso dela otra parte del agua mas ante beuio el cauallo del agua	66
70	mais ançois ot beu de l’eve li uns	e si el caballo tan bueno no fuera sin dubda el moriera enel agua|e boores porel peso delas armas	67|68
71	et li autre	que llebaua	69
72|73	et se li chevals ne fust|si buens	e desque fue dela otra Parte del agua dexo se correr aquellos	70
74	noié fuissent ambedui	que la donçella tenian	71
75|76	kar li chevaliers estoit pesans por les armes qu’il avoit vestues|Quant il fu de l’autre part de l’eve	e firio al primero	72
77	si ne descendi pas	que encontro en tal manera	73
78|79	ains cort vers cels|qui la damoisele tenoient	que le metio la lança porel cuerpo	74
80	et fiert	e los otros dos	75
81|82	si le premier qu’il aconsieut qu’il li met le glaive par mi le cors|si l’abat a terre	que aquello vieron fuyeron	76
83	et li autre s’enfuient erraument	luego por miedo de no ser muertos	77
84	por ce que desarmé estoient	ca todos estauan desarmados	78
85|86	Et la damoisele|qui delivree se voit se met a genols devant Boort	e la donçella desque aquello vido finco los ynojos ante boores	79
87|88	et dist Ha|gentils chevaliers	e dixo ay jentil cauallero vendito seades de dios	80
89	de Dieu soiés vos beneois		
90	quant vos m’avés de mort rescosse	que asi me librastes de muerte	81
91	et aorés en soit Diex	e bendito sea dios	82
92	quant il ceste part vos amena	que aqui vos traxo	83
93	kar cist gloton m’euissent ja morte	que estos villanos me hubieran muerto	84
94|95	— Damoisele|fet il	si por vos no fuera donçella dixo boores	85
96|97	por quoi|— Sire fet ele	Por que señor dixo ella yo vos lo dire mas ante conuiene	86
98	jel vos dirai bien		
99|100	mais|que vos m’aiés mise a sauveté	que non aya miedo de ninguno Donzella dixo boores de quien auedes miedo señor dixo ella del señor del castillo	87
101	— Coment		
102|103	fet il|Avés vos	ca es el mas follon omne de todo el mundo	88
104|105	dont garde|— Certes	e mas cruel Ellos	89
106|107	fet ele|ja asseur ne seraî fant com je sache laiens le seignor del chastel	asi fablando vieron salir del castillo vn caballero	90
108	kar c’est li plus fel chevaliers del monde		
109|110	et li plus traîtres|A ces paroles voient issir I	e quando vido a boores començo le a dar boçes	91
111|112	chevalier del chastel|et la ou il vit Boort	e a deçir don cauallero a dexar vos conuiene la donzella	92
113|114	si li escrie Laissiés|dans chevaliers	ca la non lleuaredes	93
115|116	la damoisele|que vos n’enmenrois mie! Par mon chief	e porla my cabeza ental Punto la acorristes	94
117|118	mar le rescosistes|Si li cort quanqu’il puet le glaive alongié;	e luego se dexaron correr el vno contra el otro	95
119	et Boors retrait son glaîve a lui del cors a celui qu’il avoit ocis;	e boores lo firio conla lança|que auia sacado del cuerpo del villano	96|97
120|121	si laisse le cheval corre|et le fiert	que auia muerto en tal manera	98
122|123	si tres durement qu’il l’abat a terre|si estordi qu’il n’a pooir de relever	que dio conel Porlas ancas del cauallo a tierra	99
124	ains gist pasmés	asi estordido	100
125	kar il chai	que non se pudo leuantar	101
126	si felenessement qu’a poi	asi estaua amorteçido dela cayda	102
127	que la canole del col n'avoit brisee	que las coyunturas del pescuezo tenia quebradas	103
128	Et Boors li vet a cheval par desus le cors	e boores traxo tantas vezes el cauallo sobre el	104
129	tant que tot le debrise	Que todo lo quebranto	105
130	Et lors est la damoisele	e la donçella	106
131	si liee qu’ele ne puet plus	que aquello vido fue muy alegre|que mas no lo podia ser	107|108
132|133	et dist a Boort Sire|nos n’avons mes garde	e dixo a boores señor agora non auedes aqui deque vos mas guardar	109
134|135	kar je ne cuit qu’il eust plus de chevaliers çaiens|que cestui;	ca eneste castillo no auia mas deste cauallero segund cuydo	110
136	si vos dirai ore seurement ce	e agora os direlo	111
137|138	que vos me demandastes n’a encor gaires|— Dites	que me preguntastes seguramente Pues deçidmelo dixo boores	112
139|140	fet il|— Sire	asi es dixo la donçella	113
141|142	fet ele|entre moi	que oy mañana entre mi	114
143|144	et I|chevalier	e vn cauallero	115
145	qui mes amis estoit chevalchions hui matin par mi cest chastel	que hera mi amigo pasamos poreste castillo	116
146	et quant li freres a celui	e quando el señor del castillo hermano de	117
147|148	que vos avés abatu me vit|si me volt a force prendre	aquel que vos derribastes me vido quisome prender afuerça	118
149|150	kar il m’avoit molt longuement amee;|si me prist al frain	e trabo del freno demi palafren	119
151	et m’en volt mener a force	e quisome llebar	120
152	mes mes amis se combati a lui tant qu’il l’ocist	e me vido mi amigo llebar conbatiose conel tanto quelo mato	121
153	Et quant cist	e quando	122
154|155	que vos veez ci ore vit son frere mort|si fist mon ami prendre a force de vilains	aquel que alli esta vido asu ermano muerto fiço prender ami amigo a fuerça de gente	123
156	et de gens	e de villanos	124
157	et l’ocist en venjance de son frere	e matolo en enmienda dela muerte desu hermano	125
158	Mais de moi	e dixo	126
159	por cui Ses freres avoit esté ocis	que demi se vengaria el seguramente	127
160	dist il qu’il se vengeroit sans main metre;	porque fui ocasion dela muerte de su hermano	128
161	si me fist prendre a ces ribaus	entonçe fiço tomar aquellos quatro villanos	129
162	que vos veistes	que vos vistes	130
163	et lor commanda qu’il me noiaissent	e mandoles|que me matasen en aquel agua	131|132
164|165	kar par armes|dist il	ca por armas no me queria matar	133
166|167	ne vueil je mie qu’ele muire ;|si m'enmenoient	e ellos me mataran sin falta	134
168|169	si com vos veistes|morir	si vos porla voluntad de dios	135
170|171	quant vos me venistes secorre par la volenté de Dieu|et par la vostre	e porla vuestra no me acorrierades agora vos	136
172	Or vos ai conté mon errement ;	e contado todo mi acaesçimiento|como me contesçio	137|138
173|174	si voldroie des Ore mes|se vostre plaisirs estoit	e querria	139
175	que vos me menissois a salveté en un mien chastel	que me llebasedes a vn mi castillo	140
176	qui est ci pres	que es çerca de aqui	141
177	— Volentiers	si vos plaze de GraDo dixo boores	142
178	fet il	e luego echo su escudo alas espaldas	143
179	Si le prent par les bras	e tomola Porel braço	144
180	et le monte par devant lui sor le col de son cheval	e pusola antesi Ensu caballo	145
181	si a geté son escu derieres son dos	e fuese|ansi conella	146|147
182	si s’en vet cele part ou la damoisele li enseigne	por do ella lo yria guiando fasta medio dia	148
183|184	tant que ce vint aprés midi qu’il voient en un tertre I|bel a chastel	Que vieron vn muy fermoso castillo	149
185|186	et lors ataignent Il|escuiers	e alcançaron dos escuderos ala salida devn monteçillo	150
187|188	qui issoient d’un bossel|et aportoit chescuns venoisons trosee detriers soi	que traia cada vno vn corço atroxado trassi	151
189	Quant il virent la damoisele	e desque vieron la donçella desçendieron apie	152
190	si descendent a pié	e fueron	153
191	et li font grant joie com a celi	e fezieron gran alegria conella	154
192	qui lor dame estoit	como aquella	155
193	mais molt se merveillent de ce qu’il la virent plorer:	que hera su señora mas mucho se marauillaron|porque la vian	156|157
194	si li enquierent	ansi venir|e preguntaronla	158|159
195	que ele a	que auia	160
196	Et ele lor dit	e ella les conto	161
197	comment ses amis avoit esté ocis	como su amigo hera muerto	162
198	et je meismes euisse esté morte	e dixo yo mesma fuera muerta sino fuera	163
199	se ne fust cis frans chevaliers	por aqueste buen cauallero	164
200	qui par sa debonaireté me resqueust	que me libro	165
201	et se mist em peril de mort por ma vie sauver	e se metio en peligro de muerte|Por me librar	166|167
202	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison	e luego destroçaron el vn corço|e pusieronlo enel Palafren	168|169
203	si la baille a son compaignon por porter	e ymbiaronlo al castillo conel vn escudero|e pusieron ala donçella enel otro	170|171
204	si s’en vet vers le chastel quanqu’il puet traire del roncin	e fueronse contrael castillo|quanto podian	172|173
205	Et Boors demande a la damoisele	e boores pregunto ala donçella	174
206|207	comment li chastials a non ou ses amis a esté ocis|Sire	como auia nombre el castillo	175
208|209	fet ele|il a non Galedon	Do su amigo auian muerto señor dixo ella el a nombre Galdon	176
210	et l’eve par ou vos passastes a non Galede	e el agua|que pasastes galide	177|178
211	Ensi parolent tant qu’il sont venu jusqu’al chastel	Asi fueron fablando fasta el castillo|Que hera muy fuerte	179|180
212	si le voit Boors bien seant	e muy bien asentado	181
213|214	et fort|Et quant il montent ! le tertre	e desque fueron entrados enel castillo	182
215	si voient de laiens issir dames	luego vinieron contraellos muchas danças	183
216	et damoiseles a grant plenté	e corros de Dueñas	184
217	dont les unes karolent	e de donçellas	185
218	et les autres dancent	e otros dançaban|e bailauan	186|187
219	et les autres joent de divers geus;	e otros jugauan|e façian juegos de muchas maneras	188|189
220|221	si estoient acesmees|et vestues richement	e todos andauan vestidos muy Ricamente	190
222|223	et avec venoient chevaliers jusqu’a X|qui molt faisoient grant joie;	entonçe vinieron contraellos mas de diez caualleros faziendo muy gran [	191
224	et quant il voient Boort	]	192
225	si crient tuit encontre lui Bien viengniés	e deçian todos avna voz vien venga el mejor cauallero	193
226|227	sire|qui nostre dame avez delivres de mort	que anuestra señora libro de muerte	194
228	et rescosse des mains a ses enemis	e libro anos denuestros enemigos	195
229	Et lors font descendre lor dame	entonçe los desçendieron a muy gran gozo	196
230|231	et lui avec :|si ne vos porroit nus conter la joie	e alegria façiendo con boores	197
232|233	qui li fu fete|A tel joie	asi que el se marauillaua ende mucho	198
234	et a tel feste enmainent Boort jusqu’al palés del chastel	e las Mesas fueron puestas	199
235	si le font desarmer	e asentaronse a comer	200
236	ou il volsist ou non	ca mucho lo auian menester	201
237|238	et il le fist a envis|kar il n’estoit encore mie tens de herbergier	e desque ovieron comido la donçella le pregunto	202
239|240	Ensi remist Boors laiens|si li firent grant joie li un	e dixo le señor	203
241|242	et li autre|Et quant il orent mengié	si vos pluguiere querria saber vuestro nombre	204
243|244	a damoisele demande a Boort|comment il avoit non ét ¡l dist qu’il avoit non Boors li Essilliés	porque sepa dezir quien me fiço tanto bien donçella dixo boores yo he nombre boores el deseredado	205
245|246	Et vos|fet il	e vos donzella dixo el	206
247	damoisele		
248	quels est li vostre nons		
249	— Sire		
250|251	fet ele|je ai non Blevine de Glocedun	como auedes nombre señor dixo la donçella yo he nombre velniña de glaçendo	207
252|253	issi a non cist chastials ou nos somes|A ces paroles qu’il disoient	que asi a nombre el castillo enque estamos Ellos	208
254|255	es vos I escuier|qui laiens entre	ansi fablando llego vn escudero porla puerta	209
256|257	si s’agenoille devant la damoisele|Dame	e finco los ynojos ante la donçella	210
258|259	fet il|la damoisele de Honguefort vostre cosine vos salue	e dixole señora la donçella de hongeforte vos ymbia a saludar	211
260|261	et vos mande qu’ele vient herbergier o vos|Et quant cele l’entent	e ymbiavos deçir	212
262|263	si saut sus|si liee	que esta noche ven conbusco albergar	213
264|265	et si joiose|que nule plus	e quando la donçella esto oyo fue muy alegre	214
266|267	et demande al vaslet ou ele est|Dame	e pregunto al escudero	215
268|269	fet il|a mains de demie lieue pres de ci	do era señora dixo el escudero yo la dexe a media legua de aqui	216
270|271	Et ele fet maintenant sa sele metre|et dist qu’ele ira encontre li;	e la donçella mando	217
272|273	si monte|et maine o li	luego ensillar	218
274|275	VI|chevaliers	e fuese con seis caualleros ala rreçebir	219
276	et Illl		
277|278	en laisse por fere compaignie a Boort ;|si se part atant de laiens	e dexo a boores con quatro caualleros porle fazer conpaña	220
279	Mes Boors		
280|281	qui les noveles a of̈es de cele de Honguefort|si ne set	e quando boores sopo quela donçella de ongeforte venia no sabia	221
282	que fere	que façer	222
283	kar se il remaint laiens		
284|285	ne puet estre|que l’en nel conoisse	ca no queria aquelo conoçiese	223
286|287	et ce ne voldroit il por rien:|si pense longuement a ceste chose	si pudiese ser	224
288	Quant il ot une piece pensé	e penso	225
289	si se drece en estant	asi enesto mucho	226
290|291	et demande ses armes tost|et isnel	e a cabo de Pieça demando sus armas señor dixeron los caualleros	227
292	Sire		
293|294	font cil|qui avec lui estoient	que conel estauan	228
295|296	qu’en volés vos fere|— Je me vueil	que para	229
297|298	fet il|un poi aler esbatre jusqu’a cel boschel	que las queria yo me Quiero armar dixo boores Porme yr a solazar a aquel montezillo	230
299	si revendrai orendroit	e luego me tornare	231
300|301	Cil n’osent son commandement refuser|si aportent ses armes	e ellos no osaron su voluntad contradeçir	232
302	et il les prent	e truxeronselas	233
303	Et quant il est armés	e el se armo|e desque fue armado salio porvn postigo	234|235
304|305	si monte en son cheval a|si se part de laiens par une posterne par devers le boschel	que estaua contrael monteçillo	236
306	ne ne velt	e no quiso	237
307	que nus li face compaignie	que fuese conel ninguno	238
308|309	Et quant il est l|poi eslongiés del chastel	e desque fue vn poco alongado Metiose porvna floresta	239
310|311	si torne a destre vers une forest qu’il voit haute|et espesse	que vido muy espesa	240
312|313	et s’en vet al ferir des esperons;|si se fiert en la forest	quanto el cauallo lo pudo lleuar	241
314	et eirre tant qu’il li anuite ;	e el|ansi yendo oyo vna canpana tañer	242|243
315|316	et lors escote|si ot une cloche soner	e luego cuido quela tañian en alguna hermita	244
317	et il sot bien tantost	e el fue alla	245
318|319	que c’estoit hermitages:|si s’en torne cele part	e desque llego ala hermita llamo fastaque el hermitaño le vino a abrir	246
320	et descent a l’uis	e acogiolo	247
321	si apele	porque vido	248
322|323	et li hermites li oevre son huis|si a le reçoit a bele chiere	que hera cauallero andante	249
324	et le desarme il meismes	e el mesmo lo ayudo a desarmar	250
325|326	puis vet cueillir de l’erbe al cheval|et por fere lit al chevalier	e desque lo ovo desarmado cogio dela yerua Parael cauallo	251
327	Ensi est Boors remés chiés l’ermite	Ansi finco enla hermita	252
328	et la damoisele de Glocedun chevalcha tant a qu’ele encontra cele de Honguefort;	e la donçella de glaçedon andubo tanto fastaque encontro ala señora de ongeforte	253
329	si s’entresaluent	e ellas se saluaron	254
330	mais molt se merveille cele de Glocedun	e la donzella De glazedon se marauillo mucho	255
331	quant ele voit sa cosine	quando vido	256
332	si atornee	asi venir asu parienta	257
333	et tote sa maisnie:	e a todas su conpaña	258
334	si li demande l’acheison	e preguntaronle la Razon	259
335|336	et cele li conte de chief en chief|et dist	porque hera aquello	260
337|338	que jamés ne finera d’errer jusqu’el ait le chevalier trové|et bien sachiés	asi e la donzella de ongeforte selo conto todo de cabo a cabo Como le contesçio conel cauallero	261
339|340	fet ele|bele cosine	e mi buena parienta bien sabed	262
341|342	que c’est li plus bials chevaliers|et li mieldres	que el es el mas fermoso cauallero	263
343	que je onques mes veisse	que nunca vi	264
344|345	et|si est encore jovenes enfés;	e nunca quedare de andar	265
346	si ai tel duel	asi fasta quelo falle|ca sabed	266|267
347	quant il me membre de la vilenie	que el es el mejor cauallero Del mundo	268
348	que je fis	e mas cortes	269
349	qu’a poi	e es muy niño	270
350|351	que li cuers ne me part el ventre|— En non Dieu	e quando me mienbro dela descortesia	271
352	bele cosine	e dela villania	272
353|354	fet cele de Glocedun|s’il vos avint bele aventure	que contrael fiz el corazon seme quiere quebrar enel cuerpo Pardios mi buena parienta dixo la dueña de glozendo mucho vos a acasesçido buena ventura	273
355	il ne m’est pas hui avenue mains bele	e ami non a venido menor	274
356	Si li conte tot ensi com il li estoit avenu	e luego le conto	275
357	et dist qu’ele a le chevalier herbergié	como auia acaesçido conel Cauallero	276
358|359	mais bien sachiés|fet ele	que conella albergara mas bien sabed	277
360	que c’est li plus bials chevaliers	que es el mas fermoso cauallero	278
361	que je onques mes veisse	Que Nunca vi	279
362|363	et jovenes durement ;|si li devise sa façon	e es muy mançebo	280
364|365	et son grant|et sa mesure tant qu’a cele de Honguefort est avis	e luego le conto las façiones del tanto quela dueña de ongeforte entendio	281
366	que c’est cil qu’ele quiert	que hera el cauallero|que ella andaua buscando	282|283
367	si li tarde molt qu’ele le voie	e mucho sele tardaua delo ver	284
368	Ensi chevalchent jusqu’al chastel	asi fueron ental manera fablando|Que llegaron al castillo	285|286
369	si descendent la damoisele molt honorement	e rresçibieron todos ala donçella de ongeforte muy honrradamente	287
370|371	et molt font grant joie de li|Et lors sont montees el palés;	e fizieron gran gozo conella	288
372|373	si demande cele de laiens ou ses ostes est|Par foi	e la donçella del castillo pregunto	289
374|375	font|si chevalier	luego porsu huesped	290
376|377	¡l s’en vet orrendroit tos armés fors de cest chastel|mais il nos dist qu’il revendroit tantost; n’onques por nul pooir ne volt soffrir	Por buena fee dixeron los caualleros	291
378|379	que nus de nos alast avec lui|—	que auian fincado conel tomo sus armas	292
380|381	Quel part s’en ala il|fet ele	e fuese a deportar a aquel montezillo mas	293
382|383	— Dame|font il	luego dixo	294
384|385	vers cel boschel|— Or tost	que se vernia Mas nunca	295
386|387	fet ele|montés	por alguna manera Podimos	296
388|389	alés aprés lui|si le nos ramenés	que nos sufriese	297
390|391	Lors sont monté li X|chevalier	que fuesemos conel a qual parte fue dixo la donçella del castillo aquel montezillo dixeron ellos	298
392|393	et vienent jusqu’al boschel|si le cerchent amont	e luego mando alos diez caualleros quelo fuesen alla a buscar	299
394	et aval	e ellos lo fiçieron	300
395|396	mes del chevalier ne pueent riens trover|si en sont molt irié	ansi ca anduuieron todo el mon teçillo arriba	301
397|398	et dolent|et mandent a lor dame qu’il ne le pueent trover	e ayuso Mas nunca lo pudieron fallar	302
399|400	En non Dieu|fet ele	e tornaron	303
401|402	ensi ne remandra il pas|Si monte	e contaronselo	304
403|404	et tote sa maisnie|et commande a cerchier le bois de totes pars	ansi asu señora Pordios dixo la donçella ni poresto no fincara	305
405|406	et il en font son commandement|Mais tot ce ne lor valt riens	e luego Caualgo con toda su conpaña	306
407	kar il n'em puent avoir nul asenement a	e fuese Al montezillo|e fizolo çercar de todas partes mas nunca lo pudieron fallar	307|308
408|409	Quant ele vit ce|si s’en retorne en son chastel dolente	e quando ella aquello vido tornose asu castillo muy triste	309
410	et corociee	e muy sañuda|e contolo	310|311
411|412	et conte a cele de Honguefort|comment ses ostes s’en estoit alez	ansi ala donzella de hongeforte Como su huesped hera ydo	312
413	puis demande a cels de laiens Bials seignors	e la donzella les pregunto	313
414|415	quant s’em parti il — Par foi|dame	quando se fue Pordios buena señora	314
416	font il		
417|418	si tost com il vos en vit aler|et dist qu’il revendroit tost	luego que vos de aqui partistes Mas dixonos	315
419|420	— Par foi|fet ele	que luego venia	316
421	gabez nos a		
422	Lors demanda cele de Honguefort quels armes il portoit		
423|424	et ele li devise|En non Dieu	Por buena fee dixo ella bien nos a engañado	317
425	fet ele	Que armas traia dixo la donçella de hongeforte	318
426|427	je te trovai hui matin a l’entree d’une forest|mes il ne portoit mie tel escu com cil	e la donçella selas deuiso Pordios dixo ella yo lo falle oy demañana envna floresta mas no traia el tales armas Como	319
428	que je quier		
429	— Bele cosine		
430|431	fet cele de laiens|il le puet bien avoir changié	aquel que yo ando buscando Buena Parienta dixo la donçella del castillo el las puede auer bien trocado	320
432	et je vos di al mien cuidier	e yo vos digo ami cuidar	321
433	que ce est cil	Que este es	322
434	que vos querez :	el que bos buscades	323
435	si vos prie	e Ruego vos	324
436|437	que vos me laissiés o vos aler|tant que trové l’aions	que me dexedes convos yr fasta Quelo fallemos	325
438	et lors savrai l’acheison por quoi il laissa mon ostel a tel ore	e sepa la rrazon	326
439|440	— Il m’est molt bel|fet cele de Honguefort	Porque se fue demi castillo ental manera Mucho me Plaze dixo la donzella de ongeforte	327
441|442	que vos i viegniés|puis qu’il vos plest	Que vengades Pues vos plaze	328
443|444	Ensi remistrent la nuit laiens|et al matin	ansi fincaron toda aquella noche enla mañana tanto Como fue de dia se leuantaron	329
445	si tost com eles ! virent le jor		
446	si leverent		
447|448	et se partirent del chastel|et entrerent en la queste de lor chevalier	e fueronse del castillo enla demanda del buen cauallero Agora dexa el cuento de fablar dellas	330
449	Mais or laisse atant li contes a parler d’eles		
450	et de Boort	e de boores	331
451	et retorne a parler de Lancelot la ou il est entrez en la forest de Sarpenic	e torna A Lançarote|Que entro enla floresta Serpentina	332|333
452	si com li contes a devise ariers	Asi como el cuento lo a deuisado Dize el cuento	334
453	Or dist li contes qu’il fist grant chaut le jor	que gran calentura façia el dia	335
454	que Lancelos entra en la forest de Sarpenic	que lançarote entro enla floresta mas poreso no finco	336
455	et por ce ne remest il mie qu’il ne chevalchast jusqu’à none;	que el no andubiese todo el dia fasta nona	337
456|457	si li avint ensi qu’il n’encontra home ne feme jusqu’al vespre;|mais lors sans faille	que no encontro ome ni muger mas a hora de visperas sin falta	338
458	si com il dut issir de forest	quando queria salir dela floresta	339
459|460	qui tot le jor li ot duré|encontra une damoisele	que todo el dia le auia durado encontro vna donzella	340
461	qui molt faisoit grant duel	que mucho façia gran duelo	341
462|463	et chevalchoit I|palefroi noir a molt riehe lorain	e andaua envn palafren morçillo	342
464	et a molt cointe sele de l'oevre d’Engleterre	que traia vna muy Rica silla|y freno	343|344
465	Il salue la damoisele	e el saluo la donçella	345
466	et ele lui	e ella ael donzella dixo lançarote deçidme	346
467	Damoisele	porque llorades|si vos plaze çierto dixo la donçella	347|348
468	fet il	si yo supiese	349
469	kar me dites	que me vernia Prouecho enello yo voslo diria muy de grado çierto dixo donçella enmelo deçir no aueredes vos daño	350
470	s’il vos plest	si auos pluguiere	351
471	por quoi vos plorés	e vos dezidmelo|por conuenençia	352|353
472	— Certes	que vos ayude yo a todo mi Poder en todas las cosas	354
473|474	sire|fet ele	que hubieredes menester	355
475|476	se je i' cuidoie avoir preu|je le vos diroie	e espeçialmente enesta	356
477|478	— Damage|fet il	por que vos llorades	357
479|480	ll’i avrez vos ja|se Dieu plest	Ca yo porne enello el mejor Remedio	358
481	mais dites le moi par covent que	que puede ser	359
482	se je vos	si es cosa	360
483	puis aidier a vos esleecier		
484|485	je vos aiderai a mon pooir|— En non Dieu	que vos pueda ayudar Enel nombre de dios dixo la donçella	361
486|487	sire|fet ele	pues vos os afincades tanto	362
488|489	donc le vos dirai je|ll est voirs	que vos diga enque manera es	363
490	que Meleagans	e que cosa es lo	364
491|492	li fiz al roi Baldemagu|ala a la cort le roi Artu por la roine Genievre conquerre	porque yo lloro yo voslo dire	365
493	s’il peust;	asi es	366
494	et endementiers fist tant une damoisele	que fiço tanto vna donçella|Que hera hermana de Meliangas	367|368
495|496	qui estoit|sa suer qu’ele geta Lancelot d’une tor ou Meleagans l’avoit mis en prison	que saco dela prision a lançarote quelo tenia envna torre Meliangas no sabia	369
497	ne sai por quoi	porque e	370
498|499	Quant ele l’ot delivré|si le tint avec li tant qu’il fu garis	quando el fue libre ella lo tubo en su poder fastaque fue guarido	371
500	kar molt avoit eu mesaise en la prison	ca mucho auia enpeorado dela prision	372
501	et	e des	373
502	puis l’envoia a la cort le roi Artu ou il ocist Meleagan	que fue guarido fuese ala corte del Rey Artur|e Mato alla a meliangas segund cuido	374|375
503	ce savons nos or bien	que oystes mas tan ayna	376
504	Mais si tost com li parent sorent qu’ele avoit Lancelot osté de la prison	como sus parientes lo supieron|que ella auia hechado dela prision a lançarote Dixeron quelo auia fecho	377|378
505	si distrent qu’ele l’avoit fait por Meleagan ocirre;	por amor de Meliangas delo matar|e tomaronla afuerça	379|380
506|507	si le pristrent a force|et l’acheisonerent de sa mort	e pusieronla en prision	381
508	et distrent que	e dixeron	382
509|510	s’ele ne trovoit|qui l’en desfendist	que si no fallare quien la defender de aquesto	383
511|512	qu'il feroient de lui justice|si grant com l’en doit fere de cele	que farian della grand justiçia Como deuen de fazer de muger	384
513|514	qui son frere ocist|Et ele dist qu’ele troveroit bien	que asu hermano auia muerto	385
515|516	qui la desfendroit:|si mist jor d’amener I	e ella dixo	386
517|518	chevalier por li desfendre|si s’est	que bien fallaria quien la defendiese	387
519|520	puis porchaciee en Pluisors liex|mais onques ne trova chevalier	e luego pusieronle dia señalado Parase defender	388
521|522	qui ses armes en osast prendre contre celui|qui apelee l’avoit	Por cauallero	389
523|524	Or|si est tant la chose alee	e ella ymbio a buscar	390
