40	et tel laidure qu’il la venoient batant tot contreval la riviere	et telle laidure|qui la uenoient batant tout contreual la riuiere	35|36
41	Et quant la damoisele vit le chevalier de l’autre part de ! l’eve	Et quant la damoisele uoit le cheualier de lautre part de leaue	37
42|43	si commence a crier Ha|gentilz chevaliers	si luy commence a crier haa gentili cheualier secourez ceste damoisele	38
44	secorés ceste damoisele		
45|46	que cist ribaut vuelent ocirre|Ha	que ces ribaux ueulent occire	39
47|48	frans hom|ne m’i laissiés morir	Haa franc homme ne me lessez mourir	40
49	se vos onques eustes pitié de nule gentil damoisele	si uous eustes onc pitie de nulle gentilz damoisele	41
50	Quant Boors ot ce qu’ele li prie	quant boort ouy celle|qui le prie	42|43
51|52	si pitousement qu'il la secore|si ne set	si piteusement quil la sequeure il ne scait	44
53	que fere	que faire	45
54	kar volentiers li aidast s’il peust;	car uoulentiers luy alast aider sil peust	46
55	mais il voit l’eve noire	mais il uoit leaue parfonde noire	47
56	et parfonde	et perilleuse	48
57	et si perilluse qu’il cuide bien noier	que il cuide bien mourir sil	49
58	s’il se met dedens;	si mect dedans	50
59	et d'autre part il voit cele	Et dautre part il uoit celle	51
60	qui si durement crie merci;	qui si fort luy crie mercy	52
61	si l'em prent tels pitiés qu’il en laisse totes poors	si luy en prent telle pitie quil en laisse toute paour	53
62	et fet le signe de la crois en mi son vis	si en fait le signe de la croix enmy son uis	54
63	puis enbrace l’escu	puis embrace lescu	55
64	et broche le cheval des esperons	et broche le cheual des esperons	56
65	et se fiert en l’eve	et se fiert erraument en leaue	57
66	Et li chevals fu fors	et le cheual fu fort	58
67	si commence a noer	si commence a nouer	59
68	si tost com il ot terre perdue	si tost quil eut terre perdue	60
69	si l’enporte d’autre part de la rive a quelque paine	si lemporte de lautre part de ma riue a quelque peine	61
70	mais ançois ot beu de l’eve li uns	mais ancois eut beu de leaue lun	62
71	et li autre	et lautre	63
72	et se li chevals ne fust	et se le cheual ne eust este	64
73|74	si buens|noié fuissent ambedui	si bon ilz fuszent tous deux noyez	65
75	kar li chevaliers estoit pesans por les armes qu’il avoit vestues	car le cħlr estoit pesant|pour les armes quil auoit uestues	66|67
76	Quant il fu de l’autre part de l’eve	Quant il fu de lautre part de leaue	68
77	si ne descendi pas	si ne descendy pas	69
78	ains cort vers cels	ains court uers ceulx	70
79	qui la damoisele tenoient	qui tenoient la damoisele	71
80	et fiert	et fiert	72
81	si le premier qu’il aconsieut qu’il li met le glaive par mi le cors	si fort le premier quil actaint quil luy mect le glaiue parmy le corps	73
82	si l’abat a terre	si labat a terre	74
83|84	et li autre s’enfuient erraument|por ce que desarmé estoient	et les autres senfuyent erraument par ce qͥlz estoient desarme	75
85	Et la damoisele	Et la damoisle	76
86	qui delivree se voit se met a genols devant Boort	qui se uoit deliure se mect a genoux deuant boort	77
87|88	et dist Ha|gentils chevaliers	Haa gentilz cheualier fait elle	78
89	de Dieu soiés vos beneois	de dieu soyez uous beneist	79
90	quant vos m’avés de mort rescosse	dont uous mauez de mort rescousse	80
91	et aorés en soit Diex	et aoure en soit dieu	81
92	quant il ceste part vos amena	dont il uous amena ceste part	82
93|94	kar cist gloton m’euissent ja morte|— Damoisele	Car ces gloutons meussent ia occise se uous ne fussez Damoisele fait il	83
95|96	fet il|por quoi	pour quot	84
97|98	— Sire fet ele|jel vos dirai bien	Sire fait elle ie le uous diray bien	85
99|100	mais|que vos m’aiés mise a sauveté	mais que uous mayez mise a sauuete Comment fait il auez uous	86
101	— Coment	donc garde	87
102|103	fet il|Avés vos	Certes sire fait elle ia ne seray asseuree	88
104|105	dont garde|— Certes	tant que ie sache	89
106|107	fet ele|ja asseur ne seraî fant com je sache laiens le seignor del chastel	qui est le seigneur de ce chastel leans	90
108	kar c’est li plus fel chevaliers del monde	car cest le plus fel cheualier du monde|Coment boort se combaty	91|92
109	et li plus traîtres	pour la damoisele	93
110|111	A ces paroles voient issir I|chevalier del chastel	A cest parole voyent yssir ung cheualier du chastel	94
112	et la ou il vit Boort	et la ou il uoit boors	95
113	si li escrie Laissiés	si luy crie laissez sire cheualier la damoisele	96
114	dans chevaliers	que uous nemmennerrez pas|par mon chief mal la rescoussistes	97|98
115	la damoisele	si luy court sus tant comme il puet le glayue esloigne|Et boort le firrt	99|100
116	que vos n’enmenrois mie! Par mon chief	si fort a son uenir|que lescu ne le haubert ne le garantist quil ne luy mecte fer	101|102
117	mar le rescosistes	et fust parmy le corps	103
118	Si li cort quanqu’il puet le glaive alongié;	Et cil cheit a terre tout estandu	104
119	et Boors retrait son glaîve a lui del cors a celui qu’il avoit ocis;	car plus na mestier de mire|Et quant ceulx du chastel uoyent leur cheualier ainsi abatu	105|106
		si luy en enuoyent incontinant ung autre	107
		pour uenger celuy	108
		qui dist a boort quil se gardast de luy quil le deffioit	109
		et il dist quil le desfie aussi	110
		Lors trait son glayue du corps a celuy quil auoit occis	111
120	si laisse le cheval corre	si luy laisse aller le cheual	112
121	et le fiert	et le fier	113
122	si tres durement qu’il l’abat a terre	si fort quil labat a terre	114
123	si estordi qu’il n’a pooir de relever	si estourdy quil na pouoir de se releuer	115
124	ains gist pasmés	ains gist pasme	116
125	kar il chai	car il fu cheu	117
126	si felenessement qu’a poi	si felonnessement qua ponu	118
127	que la canole del col n'avoit brisee	que la chanole du coul ne luy eftoit brise	119
128	Et Boors li vet a cheval par desus le cors	Et boort luy uait a cheual par dessus le corps	120
129	tant que tot le debrise	tant que tout le debrise	121
130	Et lors est la damoisele	et lors est la damoisele	122
131	si liee qu’ele ne puet plus	si liee quelle ne puet plus	123
132	et dist a Boort Sire	et dist a boort	124
133	nos n’avons mes garde	sire nous nauons|mais garde	125|126
134|135	kar je ne cuit qu’il eust plus de chevaliers çaiens|que cestui;	car ie cuidoie quil y eust leans plus de cheualiers quil ny a	127
136	si vos dirai ore seurement ce	Si uous diray seurement ce	128
137	que vos me demandastes n’a encor gaires	que uous me demandastes	129
138|139	— Dites|fet il	dictes fait il	130
140	— Sire		
141|142	fet ele|entre moi	par foy fait elle moy	131
143|144	et I|chevalier	et ung cheualier	132
145	qui mes amis estoit chevalchions hui matin par mi cest chastel	qui mon amy estoit cheuauchons a matin parmy ce chastelet ilecquez	133
146|147	et quant li freres a celui|que vos avés abatu me vit	Et quant le frere a celuy quie uous auez ores abatu me uit	134
148	si me volt a force prendre	si me uoult prendre a force	135
149	kar il m’avoit molt longuement amee;	car il mauoit longuement amee	136
150	si me prist al frain	si me prist au fraing	137
151	et m’en volt mener a force	et me uoult mener a force	138
152	mes mes amis se combati a lui tant qu’il l’ocist	mais mon amy se combaty a luy|si loccist	139|140
153	Et quant cist	Et quant celuy	141
154	que vos veez ci ore vit son frere mort	que uous auez ores cy abatu uit son frere mort	142
155	si fist mon ami prendre a force de vilains	si fist prendre mon amy a force de uilanis	143
156	et de gens	et de gens	144
157	et l’ocist en venjance de son frere	si loccist on uengence de son frere	145
158	Mais de moi	Mais il dist quil se uangeroit de moy	146
159|160	por cui Ses freres avoit esté ocis|dist il qu’il se vengeroit sans main metre;	pour qui son frere auoit este occis sans main mectre	147
161	si me fist prendre a ces ribaus	si me fist prendre a ces quatre ribaux	148
162	que vos veistes	qui uous ueistes	149
163	et lor commanda qu’il me noiaissent	et leur commanda quilz me noyassent	150
164|165	kar par armes|dist il	Car par armes fist il ne uueil ie pas quelle meure	151
166	ne vueil je mie qu’ele muire ;		
167	si m'enmenoient	si me menoient	152
168|169	si com vos veistes|morir	pour mourir ainsi comme uous ueistes	153
170	quant vos me venistes secorre par la volenté de Dieu	quant uous me uenistes secourir|par la uoulente de dieu	154|155
171|172	et par la vostre|Or vos ai conté mon errement ;	et par la uostre Or uous ay tout comte mon criement	156
173	si voldroie des Ore mes	si uoudroye desormais	157
174	se vostre plaisirs estoit	si uostre plaisir estoit	158
175	que vos me menissois a salveté en un mien chastel	que uous me menez a sauuete en ung mien chastel	159
176	qui est ci pres	qui est cy pres	160
177|178	— Volentiers|fet il	uoulentiers fait il	161
179	Si le prent par les bras	si la prent par les braz	162
180	et le monte par devant lui sor le col de son cheval	et la monte deuant soy sur le col de son cheual	163
181	si a geté son escu derieres son dos	si a gecte son escu derriere son dos	164
182	si s’en vet cele part ou la damoisele li enseigne	et sen uait celle part ou la damoisele luy enseigne	165
183|184	tant que ce vint aprés midi qu’il voient en un tertre I|bel a chastel	tant que ce uient apres medoy quilz uoyent deuant eulx en ung tertre ung meoult bel chastel	166
185|186	et lors ataignent Il|escuiers	et lors actaignent deux escuiers	167
187	qui issoient d’un bossel	qui yssoient dung boys	168
188	et aportoit chescuns venoisons trosee detriers soi	et chascun aportoit uenoison troussee derriere soy	169
189	Quant il virent la damoisele	Et quant ilz uirent la damoisele	170
190	si descendent a pié	si descendirent a pie	171
191	et li font grant joie com a celi	et luy font moult grant ioye comme a celle	172
192	qui lor dame estoit	qui leur dame estoit	173
193	mais molt se merveillent de ce qu’il la virent plorer:	mais moult se merueillent de ce quilz la uirent plourer	174
194|195	si li enquierent|que ele a	si luy enquierent quelle a	175
196|197	Et ele lor dit|comment ses amis avoit esté ocis	et elle leur comte comme son amy auoit este occis	176
198|199	et je meismes euisse esté morte|se ne fust cis frans chevaliers	Et ie mesmes fait elle feusse morte se ne fust ce franc cheualier	177
200	qui par sa debonaireté me resqueust	qui par sa debonairete ma rescousse	178
201	et se mist em peril de mort por ma vie sauver	et sest mise on peril de mort|pour sauuer ma uie	179|180
202	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison	Et lors conseille a lun	181
203	si la baille a son compaignon por porter	et cil baille sa uenoison a porter a son compaiguon	182
204	si s’en vet vers le chastel quanqu’il puet traire del roncin	si sen uait uers le chastel tant quil puet traire du roucin	183
205|206	Et Boors demande a la damoisele|comment li chastials a non ou ses amis a esté ocis	Et boort demande a la damoisele coment le chasteau a nom ou sen amy auoit este occis Sire fait elle il a nom galedon	184
207	Sire		
208|209	fet ele|il a non Galedon	et leue par ou nous passasmes	185
210|211	et l’eve par ou vos passastes a non Galede|Ensi parolent tant qu’il sont venu jusqu’al chastel	si a nom galede Ainsi parlent tant quilz sont uenuz iucquau chastel	186
212	si le voit Boors bien seant	et boort le uoit moult fort	187
213	et fort	et moult bien seant	188
214	Et quant il montent ! le tertre	Et quant il ont monte le tertre	189
215	si voient de laiens issir dames	si uoyent yssir dames	190
216	et damoiseles a grant plenté	et damoiseles a grant plante	191
217	dont les unes karolent	dont les unes caroloient	192
218|219	et les autres dancent|et les autres joent de divers geus;	et les autres iouoient de diuers ieux	193
220	si estoient acesmees	si estoient toutes atournees	194
221	et vestues richement	et uestues moult richement	195
222	et avec venoient chevaliers jusqu’a X	et auec elles uenoient dix cheualiers	196
223	qui molt faisoient grant joie;	qui moult faisoient grant ioye	197
224	et quant il voient Boort	Et quant ilz uoyent boort	198
225	si crient tuit encontre lui Bien viengniés	si uiennent tous enconttr luy	199
226	sire	et dient bien ueignez sire|qui auez deliuree	200|201
227	qui nostre dame avez delivres de mort	et rescousse noustre dame de mort	202
228	et rescosse des mains a ses enemis	et des mains de ses enuemys	203
229	Et lors font descendre lor dame	Et lors font descendre leur dame	204
230	et lui avec :	et luy auec	205
231	si ne vos porroit nus conter la joie	si ine uous pourroit nul compter la grant ioye	206
232|233	qui li fu fete|A tel joie	qui luy fu faicte A telle ioye	207
234	et a tel feste enmainent Boort jusqu’al palés del chastel	et a tel feste emmainent boort iucquez au maistre palais du chastel	208
235|236	si le font desarmer|ou il volsist ou non	si le font desarmer uoulsist il ou non	209
237	et il le fist a envis	et il le fist a peine	210
238	kar il n’estoit encore mie tens de herbergier	car il nestoit pas encor temps de herbreger	211
239	Ensi remist Boors laiens	Ainsi demeure boort leans	212
240	si li firent grant joie li un	si luy firent moult grand ioye les ungs	213
241	et li autre	et les autres	214
242|243	Et quant il orent mengié|a damoisele demande a Boort	Et quant il eurent mange la damoisele luy demande	215
244	comment il avoit non ét ¡l dist qu’il avoit non Boors li Essilliés	comment il auoit nom|et il luy dist	216|217
245	Et vos	que il auoit nom boort lessille	218
246|247	fet il|damoisele	Et uous fait il damoisele	219
248	quels est li vostre nons	quel est uostre nom	220
249	— Sire		
250|251	fet ele|je ai non Blevine de Glocedun	Sire fait elle iay nom blocedin	221
252	issi a non cist chastials ou nos somes	Ainsi a nom ce chasteau ou nous somes	222
253|254	A ces paroles qu’il disoient|es vos I escuier	A ces paroles quilz disoient uoyez uous ung escuier	223
255	qui laiens entre	qui entre leans	224
256|257	si s’agenoille devant la damoisele|Dame	et sagenoille deuant la damoisele	225
258|259	fet il|la damoisele de Honguefort vostre cosine vos salue	dame fait il madame la damoisele de hunguefort uoustre cousine uous salue	226
260	et vos mande qu’ele vient herbergier o vos	et uous mande quelle uient|et herbregera o uous	227|228
261	Et quant cele l’entent	et quant elle lentend	229
262	si saut sus	si sault sus	230
263	si liee	si liee	231
264	et si joiose	et si ioyeuse	232
265	que nule plus	qui plus ne puet	233
266|267	et demande al vaslet ou ele est|Dame	et demande au uarlet ou elle est	234
268|269	fet il|a mains de demie lieue pres de ci	Dame fait il elle est a demye lieue pres de cy	235
270|271	Et ele fet maintenant sa sele metre|et dist qu’ele ira encontre li;	et elle fait adonc mectre la sele a dist quelli yra encontre luy	236
272	si monte	Si monte	237
273	et maine o li	et mainne o lie	238
274	VI	u	239
275|276	chevaliers|et Illl	cheualiers	240
277	en laisse por fere compaignie a Boort ;	pour faire compaignie a boort|et en laisse quatre	241|242
278	si se part atant de laiens	si se part adonc de leans	243
279	Mes Boors	mais boort	244
280|281	qui les noveles a of̈es de cele de Honguefort|si ne set	qui a ouy les nouueles de celle dunguefort ne seut	245
282	que fere	que faire	246
283|284	kar se il remaint laiens|ne puet estre	car sil remaint leans il ne puet estre quelle ne le cognoisse	247
285	que l’en nel conoisse		
286	et ce ne voldroit il por rien:	et ce ne uoudroit elme|pour nul rien	248|249
287	si pense longuement a ceste chose	si pense longuement a ceste chose	250
288	Quant il ot une piece pensé	Quant il a grant piece sis en paix	251
289	si se drece en estant	si se die ce en estant	252
290	et demande ses armes tost	et demande ses armes tost	253
291|292	et isnel|Sire	et isnel Sire font ceulx	254
293|294	font cil|qui avec lui estoient	qui auec luy estoient	255
295	qu’en volés vos fere	que uoulez uous faire	256
296	— Je me vueil		
297|298	fet il|un poi aler esbatre jusqu’a cel boschel	Ie me uueil fait il ung pou aller esbatre iucqua ce boys	257
299	si revendrai orendroit	si reuiendray tantost	258
300	Cil n’osent son commandement refuser	ceulx nousent refusrr son commandement	259
301	si aportent ses armes	et apportent ses armes	260
302	et il les prent	et il les prent	261
303	Et quant il est armés	Et quant il est arme	262
304	si monte en son cheval a	si monte a cheual	263
305|306	si se part de laiens par une posterne par devers le boschel|ne ne velt	et se part de leans par la pousterne deuers le chastel ne ne ueult	264
307	que nus li face compaignie	que nul luy face compaignie	265
308|309	Et quant il est l|poi eslongiés del chastel	Et quant il est ung pou esloigne du chastel	266
310	si torne a destre vers une forest qu’il voit haute	si torne a destre partie uers une fourest quil uoit haute	267
311	et espesse	et espesse	268
312	et s’en vet al ferir des esperons;	si sen ua au ferir des esperons	269
313	si se fiert en la forest	et se fiert en la fourest	270
314	et eirre tant qu’il li anuite ;	et erra tant qͥl anuyta	271
315	et lors escote	Et lors escoute	272
316	si ot une cloche soner	si ouy sonner une cloche	273
317	et il sot bien tantost	si sceit bien tantost	274
318	que c’estoit hermitages:	que cest hermitage	275
319	si s’en torne cele part	si se tourne celle part	276
320	et descent a l’uis	et descent a luys	277
321	si apele	si apelle	278
322	et li hermites li oevre son huis	et lermite luy euure	279
323	si a le reçoit a bele chiere	et le recoit a belle chiere	280
324|325	et le desarme il meismes|puis vet cueillir de l’erbe al cheval	Ainsi est demoure Comme boot demoura chex lermite	281
326	et por fere lit al chevalier	che tant quelle fu partie de son chastel	282
327	Ensi est Boors remés chiés l’ermite	et quelle encontra celle boort chex lermite	283
328	et la damoisele de Glocedun chevalcha tant a qu’ele encontra cele de Honguefort;	et la damoisele de glossedin cheuaude hunguefort	284
329	si s’entresaluent	si sentresaluent	285
330	mais molt se merveille cele de Glocedun	mais celle de glossedin se merueille moult	286
331	quant ele voit sa cosine	quant elle uoit sa cousine	287
332	si atornee	si atournee	288
333	et tote sa maisnie:	et toute sa mesgniee	289
334	si li demande l’acheison	si luy en demande lachoison	290
335	et cele li conte de chief en chief	et elle luy comta de chief en chief	291
336	et dist	et dist	292
337	que jamés ne finera d’errer jusqu’el ait le chevalier trové	que iamais ne finera derrer iucqua tant quelle ait trouue le cheualier	293
338|339	et bien sachiés|fet ele	et bien sachez fait elle belle cousme	294
340|341	bele cosine|que c’est li plus bials chevaliers	que cest le plus bel cheualier	295
342	et li mieldres	et le meilleur	296
343	que je onques mes veisse	que ie ueisse oncquez mais	297
344|345	et|si est encore jovenes enfés;	et si est encores ienne enfant	298
346	si ai tel duel	si ay tel deul	299
347	quant il me membre de la vilenie	quant il me menbre de la uilenie	300
348|349	que je fis|qu’a poi	que ie luy feis qua pou	301
350|351	que li cuers ne me part el ventre|— En non Dieu	que le cuer ne me part ou uentre Certes belle cousine fait celle de glocedin	302
352	bele cosine		
353	fet cele de Glocedun		
354|355	s’il vos avint bele aventure|il ne m’est pas hui avenue mains bele	sil uous aduint belle auanture il ne mest pas huy aduenue belle	303
356	Si li conte tot ensi com il li estoit avenu	Si luy compte tout ainsi comme il luy est aduenu	304
357	et dist qu’ele a le chevalier herbergié	et dist quelle a herbrege le cheualier	305
358|359	mais bien sachiés|fet ele	Mais bien sachez fait elle	306
360	que c’est li plus bials chevaliers	que cest le plus bel cheualier	307
361	que je onques mes veisse	que ie ueisse oncque	308
362	et jovenes durement ;	mais et fort ienne	309
363|364	si li devise sa façon|et son grant	si luy deuise sa facon sa grandeͬ	310
365	et sa mesure tant qu’a cele de Honguefort est avis	et sa mesure tant quil est aduis a celle de hunguefort	311
366	que c’est cil qu’ele quiert	qui cest cil quelle quiert	312
367	si li tarde molt qu’ele le voie	si luy tarde moult quelle ne le uoit	313
368	Ensi chevalchent jusqu’al chastel	Ainsi cheuauchent tant quilz sont uenuz au chastel	314
369	si descendent la damoisele molt honorement	si descendent la damoisele moult honnoureement	315
370	et molt font grant joie de li	et moult font grant ioye de luy	316
371	Et lors sont montees el palés;	Et lors sont montez ou palays	317
372|373	si demande cele de laiens ou ses ostes est|Par foi	si demande celle de leans ou est son hoste	318
374	font		
375|376	si chevalier|¡l s’en vet orrendroit tos armés fors de cest chastel	par foy font ces cheualiers il sen uait orendroit tout arme hors de ce chastel	319
377|378	mais il nos dist qu’il revendroit tantost; n’onques por nul pooir ne volt soffrir|que nus de nos alast avec lui	mais il nous a dit quil renuiendra tantost	320
379	—		
380|381	Quel part s’en ala il|fet ele	Quelle part est il alle fait la dame	321
382|383	— Dame|font il	Dame font ilz uers ce boys	322
384	vers cel boschel		
385|386	— Or tost|fet ele	Or montez tost fait elle allez apres	323
387	montés		
388	alés aprés lui		
389|390	si le nos ramenés|Lors sont monté li X	et le ramenez Lors sont montez tous les dix cheualiers	324
391|392	chevalier|et vienent jusqu’al boschel	et uiennent au boys	325
393	si le cerchent amont	si le sercherent amont	326
394	et aval	et aual	327
395	mes del chevalier ne pueent riens trover	mais le cheualier ne peuent ilz pas trouuer	328
396	si en sont molt irié		
397	et dolent		
398|399	et mandent a lor dame qu’il ne le pueent trover|En non Dieu	si le mandent a leur dame quilz ne le peuent trouuer En nom dieu fait elle anisi ne demeurra il pas	329
400	fet ele		
401	ensi ne remandra il pas		
402	Si monte	si monte elle	330
403	et tote sa maisnie	et toute sa mesgniee	331
404	et commande a cerchier le bois de totes pars	et commande a sercher le boys de toutes pars	332
405	et il en font son commandement	et ilz font son commandement	333
406	Mais tot ce ne lor valt riens	mais tout ce ne leur uault riens	334
407	kar il n'em puent avoir nul asenement a	car ilz nen peuent ouyr nul assignement du monde	335
408	Quant ele vit ce	Et quant elle uoit ce	336
409	si s’en retorne en son chastel dolente	si sen retourne en son chastel doulente	337
410	et corociee	et couroucee	338
411	et conte a cele de Honguefort	Et compte a celle de hunguefort	339
412	comment ses ostes s’en estoit alez	comment son hoste sen est alle	340
413	puis demande a cels de laiens Bials seignors	et puis demande a ceulx de leans beaux seigneurs	341
414	quant s’em parti il — Par foi	quant party il	342
415|416	dame|font il	par foy dame font ilz	343
417	si tost com il vos en vit aler	si tost quil uous en uit aller il dist	344
418|419	et dist qu’il revendroit tost|— Par foi	que il reuendroit tantost	345
420|421	fet ele|gabez nos a	Certes fait elle uous uous gabez	346
422	Lors demanda cele de Honguefort quels armes il portoit	Lors demande celle de hunguefort quelz armes il portoit	347
423	et ele li devise	et elle luy deuise	348
424	En non Dieu		
425|426	fet ele|je te trovai hui matin a l’entree d’une forest	Certes fait elle ie le trouuae huy matin a lentree dune fourest	349
427|428	mes il ne portoit mie tel escu com cil|que je quier	mais il ne portoit pas tel escu comme cil	350
429	— Bele cosine		
430|431	fet cele de laiens|il le puet bien avoir changié	que ie quier Belle cousine fait celle de leans il le puet bien auoir despuis change	351
432	et je vos di al mien cuidier	et ie cuide bien a mon cuider	352
433	que ce est cil	que cest cil	353
434	que vos querez :	que uous querez	354
435	si vos prie	si uous pry	355
436	que vos me laissiés o vos aler	que me lessez aller o uous	356
437	tant que trové l’aions	tant que nous layons trouue	357
438	et lors savrai l’acheison por quoi il laissa mon ostel a tel ore	Et lors scauray lachoison	358
439|440	— Il m’est molt bel|fet cele de Honguefort	pour quoy il a lesse mon houstel a telle heure Il mest moult bel fait celle de hunguefort	359
441	que vos i viegniés	que uous y uieguez	360
442	puis qu’il vos plest	quant il uous plaist	361
443	Ensi remistrent la nuit laiens	Ainsi demeurent la nuyt leans	362
444	et al matin	Et au matin	363
445|446	si tost com eles ! virent le jor|si leverent	si tost quelles uirent le iour se leuerent	364
447	et se partirent del chastel	et se partirent du chastel	365
448	et entrerent en la queste de lor chevalier	si entrent en la queste de leur cheualier	366
449	Mais or laisse atant li contes a parler d’eles	Mais or laisse le compte a parler deulx	367
450	et de Boort	et de boort	368
451	et retorne a parler de Lancelot la ou il est entrez en la forest de Sarpenic	et retourne a parler de lancelot|quant il entra en la fourest de sarponie sicomme le compte a deuise	369|370
452	si com li contes a devise ariers	Cy fine le comte|Et parle de lancelot du lac	371|372
453	Or dist li contes qu’il fist grant chaut le jor	Or dit le conte quil faisoit grant chault le iour	373
454	que Lancelos entra en la forest de Sarpenic	que lancelot entra en la fourest de serpeme	374
455	et por ce ne remest il mie qu’il ne chevalchast jusqu’à none;	et pour ce ne demoura il pas quil ne cheuauchast iucqua nonne	375
456	si li avint ensi qu’il n’encontra home ne feme jusqu’al vespre;	Si luy aduint quil nencontra homme ne femme iucqua uespres	376
457|458	mais lors sans faille|si com il dut issir de forest	mais lors quil deut yssir de la fourest	377
459|460	qui tot le jor li ot duré|encontra une damoisele	qui tout le iour luy auoit dure il encontra une damoisele	378
461	qui molt faisoit grant duel	qui moult faisoit grant deul	379
462|463	et chevalchoit I|palefroi noir a molt riehe lorain	et cheuauchoit ung palefroy noir a moult riche loram	380
464|465	et a molt cointe sele de l'oevre d’Engleterre|Il salue la damoisele	et a moult cointe sele de lueure de angleterre Il salue la damoisele	381
466	et ele lui	et elle aussi luy	382
467	Damoisele	Damoisele	383
468|469	fet il|kar me dites	fait il or me dictes	384
470	s’il vos plest		
471	por quoi vos plorés	pour quoy uous plourez	385
472|473	— Certes|sire	Certes fait elle	386
474	fet ele		
475|476	se je i' cuidoie avoir preu|je le vos diroie	si ie y cuidoye auoir preu ie le uous diroye	387
477	— Damage		
478|479	fet il|ll’i avrez vos ja	Dommaige fait il ny aurez uous pas	388
480	se Dieu plest	si dieu plaist	389
481	mais dites le moi par covent que	Mais dictes le moy par conuent	390
482	se je vos	que si ie uous	391
483	puis aidier a vos esleecier	puis aider a uous aider	392
484	je vos aiderai a mon pooir	it uous aideray a mon pouoir	393
485|486	— En non Dieu|sire	En nom dieu sire fait elle	394
487|488	fet ele|donc le vos dirai je	dont uous diray ie	395
489	ll est voirs	Il est uoir	396
490|491	que Meleagans|li fiz al roi Baldemagu	que meleagant le filz du rop bandemagu alla a la court du roy artus	397
492|493	ala a la cort le roi Artu por la roine Genievre conquerre|s’il peust;	pour conquerre la royne genieure sil eust peu	398
494	et endementiers fist tant une damoisele	Cependant fist tant une damoisele	399
495|496	qui estoit|sa suer qu’ele geta Lancelot d’une tor ou Meleagans l’avoit mis en prison	qui estoit sa seur quelle gecta lancelot du lac dune tour ou meleagant lauoit mis en prison ie ne scay	400
497	ne sai por quoi	pour quoy	401
498	Quant ele l’ot delivré	Quant elle leut deliure	402
499	si le tint avec li tant qu’il fu garis	si le tint auecquez luy tant quil fu guery	403
500|501	kar molt avoit eu mesaise en la prison|et	car moult auoit eu mesaise en la prison	404
502|503	puis l’envoia a la cort le roi Artu ou il ocist Meleagan|ce savons nos or bien	Et puis lenuoya a la court du roy artus ou il occist meleagant ce scauons nous ores bien	405
504	Mais si tost com li parent sorent qu’ele avoit Lancelot osté de la prison	mais si tost|que les parens meleagant sceurent quelle auoit oste lancelot de la prison	406|407
