105	potespado algun sennor 	e escoge sennor 	52
106	que gouierne la çibdat. 	que lo juzgue 	53
107	Enpero mas enssennore a todo el pueblo 	e ellos han poder de lo poner 	54
108|109	que aquel que es llamado sennor |por que a todo el pueblo pertenesçe de escoger le 	e de lo tirar 	55
110	e de castigar le 	e de lo castigar 	56
111	si mal feziere. 	cuando face por qué, 	57
112|113	Et a todo el pueblo pertenesçe de fazer los establesçimientos |los quales establesçimientos non puede passar el sennor 	si tal pueblo governador entiende en el bien de los mayores 	58
114	e por ende en tal prinçipado do 	e de los menores 	59
115|116	enssennore an muchs |assi commo todo el pueblo 	e de los ricos 	60
117	o es entendido el bien de los pobres 	e de los pobres 	61
118	e delas perssonas medianeras e de los ricos e de todos comunalmente 	e de todos igualmente e derechamente, 	62
119|120	segunt su estado |estonçe el prinçipado es derech e ygual. 	según sus estados, 	63
121	Et por que tal prinçipado non ha nonbre propio 		
122|123	llamalle el philosofo nonbre comun |e diz el poliçia 	tal sennorío es dicho policía 	64
124|125	por que poliçia es |assi commo ordenamiento bueno de çibdat 	e toman el nonbre común porque. 	65
126|127	quanto a todos los prinçipados |que son en ella 	no han nombre especial, 	66
128	e prinçipalmente quanto al grant prinçipado 		
129|130	que enssennorea a todos los otros |ca la poliçia esta mayormente en el ordenamiento del grant prinçipado 	ca policia tanto quiere decir 	67
131|132	que es en la çibdat |Pues que assi es todo ordenamiento de çibdat 	como buen ordenamiento de cibdad 	68
133	puede ser dicha poliçia. 		
134	Enpero el prinçipado del pueblo si derecho es 		
135|136	por que non ha nonbre comun es dicho poliçia |e nos podemos llamar atal prinçipado gouernamiento del pueblo si derecho es. 	e extiéndese a todos los buenos governamientos. 	69
137	Mas si el pueblo assi 	Mas si el pueblo que así 	70
138	enssennoreante non entiende a bien de todos 	ensennorea no entiende en el bien común, 	71
139	segunt su estado 	mas en el propio, 	72
140	mas quiere tiranizar los ricos 	e quiere tiranizar, |abaxando los mayores, 	73|74
141|142	es dicho prinçipado de malos |e en nonbre griego es dicho democraçia 	tal principado de mal pueblo es dicho en griego democracia 	75
143	mas nos podemos le llamar destruymiento e desordenamiento del pueblo. 	e nos podémosle decir en latín maldad de pueblo. 	76
144|145	Et pues que assi es paresçe |quantos son los prinçipados 	E así paresce cuántos son los sennoríos 	77
146	e quales dellos son buenos 	e cuáles son buenos 	78
147	e quales malos	e cuáles son malos.	79
